time,source,destination,cwnd,mss
2024-11-11T13:47:19.628, 10.0.3.101:22, 10.0.3.1:47342, 9, 1448, 64128
2024-11-11T13:47:20.144, 10.0.3.101:22, 10.0.3.1:47356, 9, 1448, 64128
2024-11-11T13:47:20.532, 10.0.3.101:44718, 10.0.1.101:5210, 9, 1448, 65536
2024-11-11T13:47:20.532, 10.0.3.101:44720, 10.0.1.101:5210, 9, 1448, 1593472
2024-11-11T13:47:20.532, 10.0.3.101:22, 10.0.3.1:47356, 9, 1448, 64128
2024-11-11T13:47:21.019, 10.0.3.101:44718, 10.0.1.101:5210, 9, 1448, 65536
2024-11-11T13:47:21.019, 10.0.3.101:44720, 10.0.1.101:5210, 9, 1448, 1593472
2024-11-11T13:47:21.019, 10.0.3.101:22, 10.0.3.1:47356, 9, 1448, 64128
2024-11-11T13:47:21.476, 10.0.3.101:44718, 10.0.1.101:5210, 9, 1448, 65536
2024-11-11T13:47:21.476, 10.0.3.101:44720, 10.0.1.101:5210, 9, 1448, 1593472
2024-11-11T13:47:21.476, 10.0.3.101:22, 10.0.3.1:47356, 9, 1448, 64128
2024-11-11T13:47:21.947, 10.0.3.101:44718, 10.0.1.101:5210, 9, 1448, 65536
2024-11-11T13:47:21.947, 10.0.3.101:44720, 10.0.1.101:5210, 9, 1448, 1593472
2024-11-11T13:47:21.947, 10.0.3.101:22, 10.0.3.1:47356, 9, 1448, 64128
2024-11-11T13:47:22.388, 10.0.3.101:44718, 10.0.1.101:5210, 9, 1448, 65536
2024-11-11T13:47:22.388, 10.0.3.101:44720, 10.0.1.101:5210, 9, 1448, 1593472
2024-11-11T13:47:22.388, 10.0.3.101:22, 10.0.3.1:47356, 9, 1448, 64128
2024-11-11T13:47:22.868, 10.0.3.101:44718, 10.0.1.101:5210, 9, 1448, 65536
2024-11-11T13:47:22.868, 10.0.3.101:44720, 10.0.1.101:5210, 9, 1448, 1593472
2024-11-11T13:47:22.868, 10.0.3.101:22, 10.0.3.1:47356, 9, 1448, 64128
2024-11-11T13:47:23.362, 10.0.3.101:44718, 10.0.1.101:5210, 9, 1448, 65536
