time,source,destination,cwnd,mss,snd_wnd
2024-11-11T12:22:25.760, 10.0.2.101:42824, 10.0.1.101:5210, 34, 1448, 1063552
2024-11-11T12:22:25.760, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:25.760, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:25.760, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:26.564, 10.0.2.101:42824, 10.0.1.101:5210, 36, 1448, 1063552
2024-11-11T12:22:26.564, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:26.564, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:26.564, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:27.285, 10.0.2.101:42824, 10.0.1.101:5210, 36, 1448, 1063552
2024-11-11T12:22:27.285, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:27.285, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:27.285, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:28.084, 10.0.2.101:42824, 10.0.1.101:5210, 35, 1448, 1063552
2024-11-11T12:22:28.084, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:28.084, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:28.084, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:28.865, 10.0.2.101:42824, 10.0.1.101:5210, 31, 1448, 1063552
2024-11-11T12:22:28.865, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:28.865, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:28.865, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:29.600, 10.0.2.101:42824, 10.0.1.101:5210, 36, 1448, 1063552
2024-11-11T12:22:29.600, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:29.600, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:29.600, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:30.353, 10.0.2.101:42824, 10.0.1.101:5210, 33, 1448, 1063552
2024-11-11T12:22:30.353, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:30.353, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:30.353, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:31.152, 10.0.2.101:42824, 10.0.1.101:5210, 35, 1448, 1063552
2024-11-11T12:22:31.152, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:31.152, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:31.152, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:31.942, 10.0.2.101:42824, 10.0.1.101:5210, 33, 1448, 1063552
2024-11-11T12:22:31.942, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:31.942, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:31.942, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:32.703, 10.0.2.101:42824, 10.0.1.101:5210, 35, 1448, 1063552
2024-11-11T12:22:32.703, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:32.703, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:32.703, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:33.468, 10.0.2.101:42824, 10.0.1.101:5210, 36, 1448, 1063552
2024-11-11T12:22:33.468, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:33.468, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:33.468, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:34.259, 10.0.2.101:42824, 10.0.1.101:5210, 32, 1448, 1063552
2024-11-11T12:22:34.259, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:34.259, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:34.259, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:34.971, 10.0.2.101:42824, 10.0.1.101:5210, 36, 1448, 1063552
2024-11-11T12:22:34.971, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:34.971, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:34.971, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:35.740, 10.0.2.101:42824, 10.0.1.101:5210, 31, 1448, 1063552
2024-11-11T12:22:35.740, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:35.740, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:35.740, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:36.504, 10.0.2.101:42824, 10.0.1.101:5210, 36, 1448, 1063552
2024-11-11T12:22:36.504, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:36.504, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:36.504, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:37.247, 10.0.2.101:42824, 10.0.1.101:5210, 35, 1448, 1063552
2024-11-11T12:22:37.247, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:37.247, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:37.247, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:38.105, 10.0.2.101:42824, 10.0.1.101:5210, 35, 1448, 1063552
2024-11-11T12:22:38.105, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:38.105, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:38.105, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:38.893, 10.0.2.101:42824, 10.0.1.101:5210, 35, 1448, 1063552
2024-11-11T12:22:38.893, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:38.893, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:38.893, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:39.640, 10.0.2.101:42824, 10.0.1.101:5210, 31, 1448, 1063552
2024-11-11T12:22:39.640, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:39.640, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:39.640, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:40.406, 10.0.2.101:42824, 10.0.1.101:5210, 33, 1448, 1063552
2024-11-11T12:22:40.406, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:40.406, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:40.406, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:41.151, 10.0.2.101:42824, 10.0.1.101:5210, 34, 1448, 1063552
2024-11-11T12:22:41.151, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:41.151, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:41.151, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:41.884, 10.0.2.101:42824, 10.0.1.101:5210, 32, 1448, 1063552
2024-11-11T12:22:41.884, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:41.884, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:41.884, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:42.681, 10.0.2.101:42824, 10.0.1.101:5210, 35, 1448, 1063552
2024-11-11T12:22:42.681, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:42.681, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:42.681, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:43.434, 10.0.2.101:42824, 10.0.1.101:5210, 32, 1448, 1063552
2024-11-11T12:22:43.434, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:43.434, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:43.434, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:44.187, 10.0.2.101:42824, 10.0.1.101:5210, 33, 1448, 1063552
2024-11-11T12:22:44.187, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:44.187, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:44.187, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:44.917, 10.0.2.101:42824, 10.0.1.101:5210, 37, 1448, 1063552
2024-11-11T12:22:44.917, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:44.917, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:44.917, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:45.684, 10.0.2.101:42824, 10.0.1.101:5210, 37, 1448, 1063552
2024-11-11T12:22:45.684, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:45.684, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:45.684, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:47.465, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:47.465, 10.0.2.101:42824, 10.0.1.101:5210, 19, 1448, 1063552
2024-11-11T12:22:47.465, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:47.465, 10.0.3.101:46396, 10.0.1.101:5211, 21, 1448, 1063552
2024-11-11T12:22:47.465, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:47.465, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:47.465, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:47.465, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:48.497, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:48.497, 10.0.2.101:42824, 10.0.1.101:5210, 21, 1448, 1063552
2024-11-11T12:22:48.497, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:48.497, 10.0.3.101:46396, 10.0.1.101:5211, 18, 1448, 1063552
2024-11-11T12:22:48.497, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:48.497, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:48.497, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:48.497, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:49.585, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:49.585, 10.0.2.101:42824, 10.0.1.101:5210, 22, 1448, 1063552
2024-11-11T12:22:49.585, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:49.585, 10.0.3.101:46396, 10.0.1.101:5211, 22, 1448, 1063552
2024-11-11T12:22:49.585, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:49.585, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:49.585, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:49.585, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:50.743, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:50.743, 10.0.2.101:42824, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-11T12:22:50.743, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:50.743, 10.0.3.101:46396, 10.0.1.101:5211, 26, 1448, 1063552
2024-11-11T12:22:50.743, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:50.743, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:50.743, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:50.743, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:51.901, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:51.901, 10.0.2.101:42824, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-11T12:22:51.901, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:51.901, 10.0.3.101:46396, 10.0.1.101:5211, 24, 1448, 1063552
2024-11-11T12:22:51.901, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:51.901, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:51.901, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:51.901, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:53.106, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:53.106, 10.0.2.101:42824, 10.0.1.101:5210, 21, 1448, 1063552
2024-11-11T12:22:53.106, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:53.106, 10.0.3.101:46396, 10.0.1.101:5211, 19, 1448, 1063552
2024-11-11T12:22:53.106, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:53.106, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:53.106, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:53.106, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:54.275, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:54.275, 10.0.2.101:42824, 10.0.1.101:5210, 18, 1448, 1063552
2024-11-11T12:22:54.275, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:54.275, 10.0.3.101:46396, 10.0.1.101:5211, 22, 1448, 1063552
2024-11-11T12:22:54.275, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:54.275, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:54.275, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:54.275, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:55.439, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:55.439, 10.0.2.101:42824, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-11T12:22:55.439, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:55.439, 10.0.3.101:46396, 10.0.1.101:5211, 20, 1448, 1063552
2024-11-11T12:22:55.439, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:55.439, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:55.439, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:55.439, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:56.685, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:56.685, 10.0.2.101:42824, 10.0.1.101:5210, 18, 1448, 1063552
2024-11-11T12:22:56.685, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:56.685, 10.0.3.101:46396, 10.0.1.101:5211, 19, 1448, 1063552
2024-11-11T12:22:56.685, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:56.685, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:56.685, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:56.685, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:57.701, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:57.701, 10.0.2.101:42824, 10.0.1.101:5210, 24, 1448, 1063552
2024-11-11T12:22:57.701, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:57.701, 10.0.3.101:46396, 10.0.1.101:5211, 14, 1448, 1063552
2024-11-11T12:22:57.701, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:57.701, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:57.701, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:57.701, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:58.944, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:58.944, 10.0.2.101:42824, 10.0.1.101:5210, 24, 1448, 1063552
2024-11-11T12:22:58.944, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:58.944, 10.0.3.101:46396, 10.0.1.101:5211, 16, 1448, 1063552
2024-11-11T12:22:58.944, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:58.944, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:58.944, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:58.944, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:22:59.807, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:22:59.807, 10.0.2.101:42824, 10.0.1.101:5210, 21, 1448, 1063552
2024-11-11T12:22:59.807, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:22:59.807, 10.0.3.101:46396, 10.0.1.101:5211, 24, 1448, 1063552
2024-11-11T12:22:59.807, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:22:59.807, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:22:59.807, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:22:59.807, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:23:01.094, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:23:01.094, 10.0.2.101:42824, 10.0.1.101:5210, 19, 1448, 1063552
2024-11-11T12:23:01.094, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:23:01.094, 10.0.3.101:46396, 10.0.1.101:5211, 18, 1448, 1063552
2024-11-11T12:23:01.094, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:23:01.094, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:23:01.094, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:23:01.094, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:23:02.240, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:23:02.240, 10.0.2.101:42824, 10.0.1.101:5210, 23, 1448, 1063552
2024-11-11T12:23:02.240, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:23:02.240, 10.0.3.101:46396, 10.0.1.101:5211, 19, 1448, 1063552
2024-11-11T12:23:02.240, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:23:02.240, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:23:02.240, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:23:02.240, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:23:03.489, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:23:03.489, 10.0.2.101:42824, 10.0.1.101:5210, 18, 1448, 1063552
2024-11-11T12:23:03.489, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:23:03.489, 10.0.3.101:46396, 10.0.1.101:5211, 19, 1448, 1063552
2024-11-11T12:23:03.489, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:23:03.489, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:23:03.489, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:23:03.489, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:23:04.565, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:23:04.565, 10.0.2.101:42824, 10.0.1.101:5210, 19, 1448, 1063552
2024-11-11T12:23:04.565, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:23:04.565, 10.0.3.101:46396, 10.0.1.101:5211, 21, 1448, 1063552
2024-11-11T12:23:04.565, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:23:04.565, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:23:04.565, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:23:04.565, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:23:05.663, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:23:05.663, 10.0.2.101:42824, 10.0.1.101:5210, 21, 1448, 1063552
2024-11-11T12:23:05.663, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:23:05.663, 10.0.3.101:46396, 10.0.1.101:5211, 20, 1448, 1063552
2024-11-11T12:23:05.663, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:23:05.663, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:23:05.663, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:23:05.663, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:23:06.919, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
2024-11-11T12:23:06.919, 10.0.2.101:42824, 10.0.1.101:5210, 19, 1448, 1063552
2024-11-11T12:23:06.919, 10.0.1.101:5210, 10.0.2.101:42824, 10, 1448, 65536
2024-11-11T12:23:06.919, 10.0.3.101:46396, 10.0.1.101:5211, 19, 1448, 1063552
2024-11-11T12:23:06.919, 10.0.2.101:42812, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T12:23:06.919, 10.0.1.101:5211, 10.0.3.101:46396, 10, 1448, 65536
2024-11-11T12:23:06.919, 10.0.1.101:5210, 10.0.2.101:42812, 19, 1448, 65536
2024-11-11T12:23:06.919, 10.0.3.101:46382, 10.0.1.101:5211, 15, 1448, 66688
2024-11-11T12:23:08.251, 10.0.1.101:5211, 10.0.3.101:46382, 19, 1448, 65536
