time,source,destination,cwnd,mss
2024-10-18T05:19:46.110, 10.0.3.101:45366, 10.0.1.101:5210, 10, 524
2024-10-18T05:19:46.351, 10.0.1.101:5210, 10.0.3.101:45366, 10, 1448
2024-10-18T05:19:46.351, 10.0.3.101:45366, 10.0.1.101:5210, 16, 1448
2024-10-18T05:19:46.588, 10.0.3.101:45374, 10.0.1.101:5210, 10, 524
2024-10-18T05:19:46.588, 10.0.1.101:5210, 10.0.3.101:45366, 16, 1448
2024-10-18T05:19:46.588, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:46.835, 10.0.3.101:45374, 10.0.1.101:5210, 16, 1448
2024-10-18T05:19:46.835, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:46.835, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:46.835, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:47.088, 10.0.3.101:45374, 10.0.1.101:5210, 16, 1448
2024-10-18T05:19:47.088, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:47.088, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:47.088, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:47.324, 10.0.3.101:45374, 10.0.1.101:5210, 25, 1448
2024-10-18T05:19:47.324, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:47.324, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:47.324, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:47.577, 10.0.3.101:45374, 10.0.1.101:5210, 46, 1448
2024-10-18T05:19:47.577, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:47.577, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:47.577, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:47.830, 10.0.3.101:45374, 10.0.1.101:5210, 67, 1448
2024-10-18T05:19:47.830, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:47.830, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:47.830, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:48.075, 10.0.3.101:45374, 10.0.1.101:5210, 81, 1448
2024-10-18T05:19:48.075, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:48.075, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:48.075, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:48.347, 10.0.3.101:45374, 10.0.1.101:5210, 84, 1448
2024-10-18T05:19:48.347, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:48.347, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:48.347, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:48.620, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:48.620, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:48.620, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:48.620, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:48.880, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:48.880, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:48.880, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:48.880, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:49.157, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:49.157, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:49.157, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:49.157, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:49.438, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:49.438, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:49.438, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:49.438, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:49.704, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:49.704, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:49.704, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:49.704, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:49.981, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:49.981, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:49.981, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:49.981, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:50.254, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:50.254, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:50.254, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:50.254, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:50.511, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:50.511, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:50.511, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:50.511, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:50.791, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:50.791, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:50.791, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:50.791, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:51.047, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:51.047, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:51.047, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:51.047, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:51.326, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:51.326, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:51.326, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:51.326, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:51.604, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:51.604, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:51.604, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:51.604, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:51.868, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:51.868, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:51.868, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:51.868, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:52.150, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:52.150, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:52.150, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:52.150, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:52.435, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:52.435, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:52.435, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:52.435, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:52.704, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:52.704, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:52.704, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:52.704, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:53.001, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:53.001, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:53.001, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:53.001, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:53.295, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:53.295, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:53.295, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:53.295, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:53.595, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:53.595, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:53.595, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:53.595, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:53.900, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:53.900, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:53.900, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:53.900, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:54.198, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:54.198, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:54.198, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:54.198, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:54.492, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:54.492, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:54.492, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:54.492, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:54.782, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:54.782, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:54.782, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:54.782, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:55.079, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:55.079, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:55.079, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:55.079, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:55.353, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:55.353, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:55.353, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:55.353, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:55.637, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:55.637, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:55.637, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:55.637, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
2024-10-18T05:19:55.932, 10.0.3.101:45374, 10.0.1.101:5210, 87, 1448
2024-10-18T05:19:55.932, 10.0.1.101:5210, 10.0.3.101:45366, 32, 1448
2024-10-18T05:19:55.932, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:55.932, 10.0.3.101:45366, 10.0.1.101:5210, 27, 1448
