time,source,destination,cwnd,mss
2024-11-03T13:49:40.309, 10.0.1.101:22, 10.0.1.1:58558, 11, 1448
2024-11-03T13:49:40.506, 10.0.1.101:22, 10.0.1.1:58558, 18, 1448
2024-11-03T13:49:40.972, 10.0.1.101:5210, 10.0.4.101:40478, 11, 1448
2024-11-03T13:49:41.113, 10.0.1.101:5210, 10.0.4.101:40478, 12, 1448
2024-11-03T13:49:41.113, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:41.349, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:41.349, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:41.624, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:41.624, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:41.976, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:41.976, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:42.343, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:42.343, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:42.729, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:42.729, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:43.126, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:43.126, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:43.497, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:43.497, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:43.896, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:43.896, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:44.268, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:44.268, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:44.646, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:44.646, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:45.031, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:45.031, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:45.417, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:45.417, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:45.801, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:45.801, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:46.173, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:46.173, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:46.583, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:46.583, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:46.997, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:46.997, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:47.339, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:47.339, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:47.763, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:47.763, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:48.129, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:48.129, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:48.509, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:48.509, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:48.908, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:48.908, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:49.337, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:49.337, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:49.770, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:49.770, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:50.123, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:50.123, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:50.520, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:50.520, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:50.871, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:50.871, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:51.281, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:51.281, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:51.441, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:51.441, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:51.570, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:51.570, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:51.937, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
2024-11-03T13:49:51.937, 10.0.1.101:5210, 10.0.4.101:40490, 10, 1448
2024-11-03T13:49:52.342, 10.0.1.101:5210, 10.0.4.101:40478, 14, 1448
