time,source,destination,cwnd,mss
2024-09-17T21:00:31.759, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:32.019, 10.0.2.101:56878, 10.0.1.101:5210, 510, 1448
2024-09-17T21:00:32.019, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:32.019, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:32.164, 10.0.2.101:56878, 10.0.1.101:5210, 590, 1448
2024-09-17T21:00:32.164, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:32.164, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:32.298, 10.0.2.101:56878, 10.0.1.101:5210, 590, 1448
2024-09-17T21:00:32.298, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:32.298, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:32.447, 10.0.2.101:56878, 10.0.1.101:5210, 620, 1448
2024-09-17T21:00:32.447, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:32.447, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:32.579, 10.0.2.101:56878, 10.0.1.101:5210, 620, 1448
2024-09-17T21:00:32.579, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:32.579, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:32.713, 10.0.2.101:56878, 10.0.1.101:5210, 620, 1448
2024-09-17T21:00:32.713, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:32.713, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:32.887, 10.0.2.101:56878, 10.0.1.101:5210, 515, 1448
2024-09-17T21:00:32.887, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:32.887, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:33.046, 10.0.2.101:56878, 10.0.1.101:5210, 515, 1448
2024-09-17T21:00:33.046, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:33.046, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:33.187, 10.0.2.101:56878, 10.0.1.101:5210, 515, 1448
2024-09-17T21:00:33.187, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:33.187, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:33.320, 10.0.2.101:56878, 10.0.1.101:5210, 515, 1448
2024-09-17T21:00:33.320, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:33.320, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:33.454, 10.0.2.101:56878, 10.0.1.101:5210, 515, 1448
2024-09-17T21:00:33.454, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:33.454, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:33.621, 10.0.2.101:56878, 10.0.1.101:5210, 515, 1448
2024-09-17T21:00:33.621, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:33.621, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:33.780, 10.0.2.101:56878, 10.0.1.101:5210, 510, 1448
2024-09-17T21:00:33.780, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:33.780, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:33.912, 10.0.2.101:56878, 10.0.1.101:5210, 510, 1448
2024-09-17T21:00:33.912, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:33.912, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:34.080, 10.0.2.101:56878, 10.0.1.101:5210, 512, 1448
2024-09-17T21:00:34.080, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
2024-09-17T21:00:34.080, 10.0.2.101:56866, 10.0.1.101:5210, 10, 1448
2024-09-17T21:00:34.253, 10.0.2.101:56878, 10.0.1.101:5210, 537, 1448
2024-09-17T21:00:34.253, 10.0.2.101:22, 10.0.2.1:57148, 10, 1448
