time,source,destination,cwnd,mss,snd_wnd
2024-11-20T14:47:39.908, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:39.908, 10.0.2.101:45290, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:39.908, 10.0.1.101:5210, 10.0.2.101:45286, 12, 1448, 65536
2024-11-20T14:47:39.908, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:40.490, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:40.490, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:40.490, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:40.490, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:41.073, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:41.073, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:41.073, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:41.073, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:41.679, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:41.679, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:41.679, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:41.679, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:42.254, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:42.254, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:42.254, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:42.254, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:42.751, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:42.751, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:42.751, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:42.751, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:43.262, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:43.262, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:43.262, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:43.262, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:43.785, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:43.785, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:43.785, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:43.785, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:44.324, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:44.324, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:44.324, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:44.324, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:44.890, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:44.890, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1063552
2024-11-20T14:47:44.890, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:44.890, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:45.412, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:45.412, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1063552
2024-11-20T14:47:45.412, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:45.412, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:45.960, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:45.960, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:45.960, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:45.960, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:46.567, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:46.567, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:46.567, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:46.567, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:47.175, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:47.175, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:47.175, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:47.175, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:47.707, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:47.707, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:47.707, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:47.707, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:48.312, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:48.312, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1063552
2024-11-20T14:47:48.312, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:48.312, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:48.837, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:48.837, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1063552
2024-11-20T14:47:48.837, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:48.837, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:49.436, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:49.436, 10.0.2.101:45290, 10.0.1.101:5210, 17, 1448, 1063552
2024-11-20T14:47:49.436, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:49.436, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:49.954, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
2024-11-20T14:47:49.954, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1063552
2024-11-20T14:47:49.954, 10.0.1.101:5210, 10.0.2.101:45286, 14, 1448, 65536
2024-11-20T14:47:49.954, 10.0.1.101:5210, 10.0.2.101:45290, 10, 1448, 65536
2024-11-20T14:47:50.485, 10.0.2.101:45286, 10.0.1.101:5210, 13, 1448, 65536
