time,source,destination,cwnd,mss
2024-10-21T13:00:50.857, 10.0.4.101:22, 10.0.4.1:33460, 10, 1448
2024-10-21T13:00:51.002, 10.0.4.101:22, 10.0.4.1:33460, 10, 1448
2024-10-21T13:00:52.012, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:52.119, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:52.240, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:52.240, 10.0.4.101:46120, 10.0.1.101:5210, 10, 524
2024-10-21T13:00:52.341, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:52.341, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:52.446, 10.0.4.101:46132, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:52.446, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:52.446, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:52.550, 10.0.4.101:46132, 10.0.1.101:5210, 40, 1448
2024-10-21T13:00:52.550, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:52.550, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:52.681, 10.0.4.101:46132, 10.0.1.101:5210, 174, 1448
2024-10-21T13:00:52.681, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:52.681, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:52.854, 10.0.4.101:46132, 10.0.1.101:5210, 655, 1448
2024-10-21T13:00:52.854, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:52.854, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:53.037, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:53.037, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:53.037, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:53.208, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:53.208, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:53.208, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:53.391, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:53.391, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:53.391, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:53.571, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:53.571, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:53.571, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:53.748, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:53.748, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:53.748, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:53.930, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:53.930, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:53.930, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:54.098, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:54.098, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:54.098, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:54.277, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:54.277, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:54.277, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:54.453, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:54.453, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:54.453, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:54.629, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:54.629, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:54.629, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:54.815, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:54.815, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:54.815, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:54.993, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:54.993, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:54.993, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:55.172, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:55.172, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
2024-10-21T13:00:55.172, 10.0.4.101:46120, 10.0.1.101:5210, 10, 1448
2024-10-21T13:00:55.345, 10.0.4.101:46132, 10.0.1.101:5210, 771, 1448
2024-10-21T13:00:55.345, 10.0.4.101:22, 10.0.4.1:33466, 10, 1448
