time,source,destination,cwnd,mss,snd_wnd
2024-12-16T14:22:43.718, 10.0.2.101:22, 10.0.2.1:36694, 10, 1448, 64256
2024-12-16T14:23:04.388, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64256
2024-12-16T14:23:04.551, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:04.551, 10.0.2.101:44450, 10.0.1.101:5211, 13, 1448, 65536
2024-12-16T14:23:04.551, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:04.743, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:04.743, 10.0.2.101:44450, 10.0.1.101:5211, 14, 1448, 1063552
2024-12-16T14:23:04.743, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:04.990, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:04.990, 10.0.2.101:44450, 10.0.1.101:5211, 13, 1448, 1063552
2024-12-16T14:23:04.990, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:05.136, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:05.136, 10.0.2.101:44450, 10.0.1.101:5211, 13, 1448, 1063552
2024-12-16T14:23:05.136, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:05.328, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:05.328, 10.0.2.101:44450, 10.0.1.101:5211, 13, 1448, 1063552
2024-12-16T14:23:05.328, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:05.536, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:05.536, 10.0.2.101:44450, 10.0.1.101:5211, 13, 1448, 1063552
2024-12-16T14:23:05.536, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:05.732, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:05.732, 10.0.2.101:44450, 10.0.1.101:5211, 13, 1448, 1063552
2024-12-16T14:23:05.732, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:05.934, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:05.934, 10.0.2.101:44450, 10.0.1.101:5211, 13, 1448, 1063552
2024-12-16T14:23:05.934, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:06.137, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:06.137, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:06.137, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:06.332, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:06.332, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:06.332, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:06.525, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:06.525, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:06.525, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:06.721, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:06.721, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:06.721, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:06.921, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:06.921, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:06.921, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:07.120, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:07.120, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:07.120, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:07.320, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:07.320, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:07.320, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:07.517, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:07.517, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:07.517, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:07.721, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:07.721, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:07.721, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:07.916, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:07.916, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:07.916, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:08.109, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:08.109, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:08.109, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:08.308, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:08.308, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:08.308, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:08.508, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:08.508, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:08.508, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:08.713, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:08.713, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:08.713, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:08.907, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:08.907, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:08.907, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:09.107, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:09.107, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:09.107, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:09.303, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:09.303, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:09.303, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:09.502, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:09.502, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:09.502, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:09.695, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:09.695, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:09.695, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:09.891, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:09.891, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:09.891, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:10.085, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:10.085, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:10.085, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:10.282, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:10.282, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:10.282, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:10.484, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:10.484, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:10.484, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:10.679, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
2024-12-16T14:23:10.679, 10.0.2.101:44450, 10.0.1.101:5211, 11, 1448, 1063552
2024-12-16T14:23:10.679, 10.0.2.101:44440, 10.0.1.101:5211, 14, 1448, 65536
2024-12-16T14:23:10.866, 10.0.2.101:22, 10.0.2.1:37684, 10, 1448, 64128
