time,source,destination,cwnd,mss,snd_wnd
2024-12-16T14:29:50.820, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:50.910, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:50.996, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:51.085, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:51.172, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:51.261, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:51.349, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:51.437, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:51.524, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:51.612, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:51.699, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:51.787, 10.0.3.101:34168, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:29:51.875, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:51.968, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.062, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.155, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.248, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.344, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.436, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.529, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.621, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.712, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.805, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.899, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:52.993, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:53.085, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:53.178, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:53.271, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:53.363, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:53.454, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:53.547, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:53.640, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:53.734, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:53.825, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:53.919, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.012, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.105, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.196, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.290, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.383, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.476, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.569, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.662, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.754, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.848, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:54.941, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.033, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.127, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.219, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.312, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.404, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.498, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.589, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.682, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.775, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.869, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:55.963, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.056, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.148, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.242, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.335, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.428, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.520, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.613, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.706, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.799, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.892, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:56.985, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:57.078, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:57.172, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:57.267, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:57.359, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:57.454, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:57.548, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:57.643, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:57.737, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:57.831, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:57.925, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.020, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.114, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.207, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.300, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.395, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.490, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.583, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.676, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.769, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.862, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:58.955, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.049, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.144, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.239, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.334, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.429, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.523, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.616, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.711, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.805, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.900, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:29:59.994, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:00.087, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:00.181, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:00.276, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:00.370, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:00.464, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:00.559, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:00.653, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:00.747, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:00.841, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:00.935, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.029, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.123, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.219, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.314, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.406, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.501, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.595, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.689, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.784, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.878, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:01.972, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:02.068, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:02.164, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:02.258, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:02.354, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:02.453, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:02.549, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:02.643, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:02.739, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:02.834, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:02.930, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.023, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.119, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.215, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.309, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.403, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.497, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.592, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.687, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.782, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.877, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:03.972, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:04.068, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:04.162, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:04.258, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:04.354, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:04.450, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:04.544, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:04.639, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:04.734, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:04.828, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:04.923, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.020, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.115, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.211, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.306, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.401, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.496, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.592, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.687, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.781, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.876, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:05.970, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:30:06.066, 10.0.3.101:34168, 10.0.1.101:5210, 1, 524, 
