time,source,destination,cwnd,mss
2024-10-31T06:16:38.955, 10.0.4.101:22, 10.0.4.1:34268, 10, 1448
2024-10-31T06:16:39.662, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:39.812, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:40.024, 10.0.4.101:39736, 10.0.1.101:5210, 10, 1448
2024-10-31T06:16:40.024, 10.0.4.101:39740, 10.0.1.101:5210, 43, 1448
2024-10-31T06:16:40.024, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:40.234, 10.0.4.101:39736, 10.0.1.101:5210, 10, 1448
2024-10-31T06:16:40.234, 10.0.4.101:39740, 10.0.1.101:5210, 47, 1448
2024-10-31T06:16:40.234, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:40.434, 10.0.4.101:39736, 10.0.1.101:5210, 10, 1448
2024-10-31T06:16:40.434, 10.0.4.101:39740, 10.0.1.101:5210, 56, 1448
2024-10-31T06:16:40.434, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:40.646, 10.0.4.101:39736, 10.0.1.101:5210, 10, 1448
2024-10-31T06:16:40.646, 10.0.4.101:39740, 10.0.1.101:5210, 64, 1448
2024-10-31T06:16:40.646, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:40.860, 10.0.4.101:39736, 10.0.1.101:5210, 10, 1448
2024-10-31T06:16:40.860, 10.0.4.101:39740, 10.0.1.101:5210, 40, 1448
2024-10-31T06:16:40.860, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:41.069, 10.0.4.101:39736, 10.0.1.101:5210, 10, 1448
2024-10-31T06:16:41.069, 10.0.4.101:39740, 10.0.1.101:5210, 52, 1448
2024-10-31T06:16:41.069, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:41.251, 10.0.4.101:39736, 10.0.1.101:5210, 10, 1448
2024-10-31T06:16:41.251, 10.0.4.101:39740, 10.0.1.101:5210, 40, 1448
2024-10-31T06:16:41.251, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:41.452, 10.0.4.101:39736, 10.0.1.101:5210, 10, 1448
2024-10-31T06:16:41.452, 10.0.4.101:39740, 10.0.1.101:5210, 63, 1448
2024-10-31T06:16:41.452, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:41.665, 10.0.4.101:39736, 10.0.1.101:5210, 10, 1448
2024-10-31T06:16:41.665, 10.0.4.101:39740, 10.0.1.101:5210, 56, 1448
2024-10-31T06:16:41.665, 10.0.4.101:22, 10.0.4.1:34274, 10, 1448
2024-10-31T06:16:41.874, 10.0.4.101:39736, 10.0.1.101:5210, 10, 1448
2024-10-31T06:16:41.874, 10.0.4.101:39740, 10.0.1.101:5210, 57, 1448
