time,source,destination,cwnd,mss,snd_wnd
2024-12-16T15:54:18.840, 10.0.1.101:22, 10.0.1.1:40508, 10, 1448, 64128
2024-12-16T15:54:19.139, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:19.139, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:19.259, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:19.259, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:19.384, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:19.384, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:19.504, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:19.504, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:19.630, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:19.630, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:19.754, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:19.754, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:19.872, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:19.872, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:19.997, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:19.997, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:20.115, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:20.115, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:20.251, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:20.251, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:20.404, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:20.404, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
2024-12-16T15:54:20.544, 10.0.1.101:5210, 10.0.3.101:47128, 10, 1448, 65536
2024-12-16T15:54:20.544, 10.0.1.101:5210, 10.0.3.101:47116, 10, 1448, 65536
