time,source,destination,cwnd,mss,snd_wnd
2024-11-20T14:47:38.942, 10.0.2.101:22, 10.0.2.1:50112, 12, 1448, 64128
2024-11-20T14:47:39.342, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:39.498, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:39.498, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:39.677, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:39.677, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:39.677, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:39.862, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:39.862, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:39.862, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:40.047, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:40.047, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:40.047, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:40.230, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:40.230, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:40.230, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:40.414, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:40.414, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:40.414, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:40.599, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:40.599, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:40.599, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:40.788, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:40.788, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:40.788, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:40.973, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:40.973, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:40.973, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:41.152, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:41.152, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:41.152, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:41.337, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:41.337, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:41.337, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:41.522, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:41.522, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:41.522, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:41.706, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:41.706, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:41.706, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:41.889, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:41.889, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:41.889, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:42.072, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:42.072, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:42.072, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:42.256, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:42.256, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:42.256, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:42.438, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:42.438, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:42.438, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:42.620, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:42.620, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:42.620, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:42.800, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:42.800, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:42.800, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:42.980, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:42.980, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:42.980, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:43.163, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:43.163, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:43.163, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:43.346, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:43.346, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:43.346, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:43.525, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:43.525, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:43.525, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:43.710, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:43.710, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:43.710, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
2024-11-20T14:47:43.891, 10.0.2.101:45290, 10.0.1.101:5210, 18, 1448, 1777344
2024-11-20T14:47:43.891, 10.0.2.101:22, 10.0.2.1:50122, 12, 1448, 64128
2024-11-20T14:47:43.891, 10.0.2.101:45286, 10.0.1.101:5210, 12, 1448, 65536
