time,source,destination,cwnd,mss,snd_wnd
2024-12-16T14:48:57.809, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:57.894, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:57.976, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:58.060, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:58.141, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:58.223, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:58.306, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:58.388, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:58.470, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:58.551, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:58.634, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:58.717, 10.0.3.101:36462, 10.0.1.101:5210, 10, 524, 
2024-12-16T14:48:58.802, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:58.889, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:58.977, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.063, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.149, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.237, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.324, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.413, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.501, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.588, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.676, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.764, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.852, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:48:59.940, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.027, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.114, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.201, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.288, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.374, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.462, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.549, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.636, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.724, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.812, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.900, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:00.988, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.075, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.164, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.251, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.341, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.429, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.516, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.604, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.691, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.778, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.865, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:01.953, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.040, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.128, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.215, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.302, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.388, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.476, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.564, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.653, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.741, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.829, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
2024-12-16T14:49:02.917, 10.0.3.101:36462, 10.0.1.101:5210, 1, 524, 
