time,source,destination,cwnd,mss,snd_wnd
2024-12-16T14:51:41.623, 10.0.2.101:22, 10.0.2.1:54382, 10, 1448, 64128
2024-12-16T14:52:02.248, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:02.391, 10.0.2.101:51716, 10.0.1.101:5211, 119, 1448, 1063552
2024-12-16T14:52:02.391, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:02.391, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:02.532, 10.0.2.101:51716, 10.0.1.101:5211, 104, 1448, 1063552
2024-12-16T14:52:02.532, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:02.532, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:02.664, 10.0.2.101:51716, 10.0.1.101:5211, 79, 1448, 1063552
2024-12-16T14:52:02.664, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:02.664, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:02.795, 10.0.2.101:51716, 10.0.1.101:5211, 88, 1448, 1063552
2024-12-16T14:52:02.795, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:02.795, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:02.933, 10.0.2.101:51716, 10.0.1.101:5211, 68, 1448, 1063552
2024-12-16T14:52:02.933, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:02.933, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:03.061, 10.0.2.101:51716, 10.0.1.101:5211, 77, 1448, 1063552
2024-12-16T14:52:03.061, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:03.061, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:03.192, 10.0.2.101:51716, 10.0.1.101:5211, 86, 1448, 1063552
2024-12-16T14:52:03.192, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:03.192, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:03.324, 10.0.2.101:51716, 10.0.1.101:5211, 93, 1448, 1063552
2024-12-16T14:52:03.324, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:03.324, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:03.458, 10.0.2.101:51716, 10.0.1.101:5211, 73, 1448, 1063552
2024-12-16T14:52:03.458, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:03.458, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:03.589, 10.0.2.101:51716, 10.0.1.101:5211, 83, 1448, 1063552
2024-12-16T14:52:03.589, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:03.589, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:03.720, 10.0.2.101:51716, 10.0.1.101:5211, 91, 1448, 1063552
2024-12-16T14:52:03.720, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:03.720, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:03.855, 10.0.2.101:51716, 10.0.1.101:5211, 71, 1448, 1063552
2024-12-16T14:52:03.855, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:03.855, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:03.989, 10.0.2.101:51716, 10.0.1.101:5211, 80, 1448, 1063552
2024-12-16T14:52:03.989, 10.0.2.101:51706, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T14:52:03.989, 10.0.2.101:22, 10.0.2.1:41754, 10, 1448, 64128
2024-12-16T14:52:04.122, 10.0.2.101:51716, 10.0.1.101:5211, 89, 1448, 1063552
