time,source,destination,cwnd,mss,snd_wnd
2024-12-16T14:24:13.320, 10.0.3.101:22, 10.0.3.1:34702, 10, 1448, 64128
2024-12-16T14:24:13.834, 10.0.3.101:22, 10.0.3.1:34712, 10, 1448, 64128
2024-12-16T14:24:14.032, 10.0.3.101:22, 10.0.3.1:34712, 10, 1448, 64128
2024-12-16T14:24:14.032, 10.0.3.101:48256, 10.0.1.101:5210, 1487, 1448, 1063552
2024-12-16T14:24:14.032, 10.0.3.101:48244, 10.0.1.101:5210, 10, 1448, 65536
2024-12-16T14:24:14.271, 10.0.3.101:22, 10.0.3.1:34712, 10, 1448, 64128
2024-12-16T14:24:14.271, 10.0.3.101:48256, 10.0.1.101:5210, 1487, 1448, 1063552
2024-12-16T14:24:14.271, 10.0.3.101:48244, 10.0.1.101:5210, 10, 1448, 65536
2024-12-16T14:24:14.498, 10.0.3.101:22, 10.0.3.1:34712, 10, 1448, 64128
2024-12-16T14:24:14.498, 10.0.3.101:48256, 10.0.1.101:5210, 1487, 1448, 1063552
2024-12-16T14:24:14.498, 10.0.3.101:48244, 10.0.1.101:5210, 10, 1448, 65536
2024-12-16T14:24:14.732, 10.0.3.101:22, 10.0.3.1:34712, 10, 1448, 64128
2024-12-16T14:24:14.732, 10.0.3.101:48256, 10.0.1.101:5210, 1487, 1448, 1063552
2024-12-16T14:24:14.732, 10.0.3.101:48244, 10.0.1.101:5210, 10, 1448, 65536
2024-12-16T14:24:14.970, 10.0.3.101:22, 10.0.3.1:34712, 10, 1448, 64128
2024-12-16T14:24:14.970, 10.0.3.101:48256, 10.0.1.101:5210, 1487, 1448, 1063552
2024-12-16T14:24:14.970, 10.0.3.101:48244, 10.0.1.101:5210, 10, 1448, 65536
2024-12-16T14:24:15.211, 10.0.3.101:22, 10.0.3.1:34712, 10, 1448, 64128
2024-12-16T14:24:15.211, 10.0.3.101:48256, 10.0.1.101:5210, 1487, 1448, 1063552
2024-12-16T14:24:15.211, 10.0.3.101:48244, 10.0.1.101:5210, 10, 1448, 65536
2024-12-16T14:24:15.482, 10.0.3.101:22, 10.0.3.1:34712, 10, 1448, 64128
2024-12-16T14:24:15.482, 10.0.3.101:48256, 10.0.1.101:5210, 1487, 1448, 1063552
2024-12-16T14:24:15.482, 10.0.3.101:48244, 10.0.1.101:5210, 10, 1448, 65536
2024-12-16T14:24:15.751, 10.0.3.101:22, 10.0.3.1:34712, 10, 1448, 64128
2024-12-16T14:24:15.751, 10.0.3.101:48256, 10.0.1.101:5210, 1487, 1448, 1063552
2024-12-16T14:24:15.751, 10.0.3.101:48244, 10.0.1.101:5210, 10, 1448, 65536
2024-12-16T14:24:16.021, 10.0.3.101:22, 10.0.3.1:34712, 10, 1448, 64128
2024-12-16T14:24:16.021, 10.0.3.101:48256, 10.0.1.101:5210, 1487, 1448, 1063552
2024-12-16T14:24:16.021, 10.0.3.101:48244, 10.0.1.101:5210, 10, 1448, 65536
