time,source,destination,cwnd,mss,snd_wnd
2024-11-11T11:02:15.672, 10.0.3.101:22, 10.0.3.1:40010, 14, 1448, 64128
2024-11-11T11:02:36.312, 10.0.3.101:22, 10.0.3.1:47626, 10, 1448, 64256
2024-11-11T11:02:36.501, 10.0.3.101:35236, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:36.501, 10.0.3.101:22, 10.0.3.1:47626, 14, 1448, 64128
2024-11-11T11:02:36.501, 10.0.3.101:35250, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:36.757, 10.0.3.101:35236, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:36.757, 10.0.3.101:22, 10.0.3.1:47626, 14, 1448, 64128
2024-11-11T11:02:36.757, 10.0.3.101:35250, 10.0.1.101:5211, 26, 1448, 2128512
2024-11-11T11:02:37.012, 10.0.3.101:35236, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:37.012, 10.0.3.101:22, 10.0.3.1:47626, 14, 1448, 64128
2024-11-11T11:02:37.012, 10.0.3.101:35250, 10.0.1.101:5211, 26, 1448, 2128512
2024-11-11T11:02:37.247, 10.0.3.101:35236, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:37.247, 10.0.3.101:22, 10.0.3.1:47626, 14, 1448, 64128
2024-11-11T11:02:37.247, 10.0.3.101:35250, 10.0.1.101:5211, 26, 1448, 2128512
2024-11-11T11:02:37.428, 10.0.3.101:35236, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:37.428, 10.0.3.101:22, 10.0.3.1:47626, 14, 1448, 64128
2024-11-11T11:02:37.428, 10.0.3.101:35250, 10.0.1.101:5211, 26, 1448, 2128512
2024-11-11T11:02:37.531, 10.0.3.101:35236, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:37.531, 10.0.3.101:22, 10.0.3.1:47626, 14, 1448, 64128
2024-11-11T11:02:37.531, 10.0.3.101:35250, 10.0.1.101:5211, 26, 1448, 2054208
2024-11-11T11:02:37.699, 10.0.3.101:35236, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:37.699, 10.0.3.101:22, 10.0.3.1:47626, 14, 1448, 64128
2024-11-11T11:02:37.699, 10.0.3.101:35250, 10.0.1.101:5211, 26, 1448, 2128512
2024-11-11T11:02:37.806, 10.0.3.101:35236, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:37.806, 10.0.3.101:22, 10.0.3.1:47626, 14, 1448, 64128
2024-11-11T11:02:37.806, 10.0.3.101:35250, 10.0.1.101:5211, 26, 1448, 2056320
2024-11-11T11:02:37.963, 10.0.3.101:35236, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:37.963, 10.0.3.101:22, 10.0.3.1:47626, 14, 1448, 64128
2024-11-11T11:02:37.963, 10.0.3.101:35250, 10.0.1.101:5211, 26, 1448, 2128512
2024-11-11T11:02:38.112, 10.0.3.101:35236, 10.0.1.101:5211, 14, 1448, 65536
2024-11-11T11:02:38.112, 10.0.3.101:22, 10.0.3.1:47626, 14, 1448, 64128
2024-11-11T11:02:38.112, 10.0.3.101:35250, 10.0.1.101:5211, 26, 1448, 2128512
