time,source,destination,cwnd,mss
2024-11-04T20:58:50.595, 10.0.2.101:22, 10.0.2.1:58560, 10, 1448
2024-11-04T20:59:32.753, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:32.998, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:32.998, 10.0.2.101:40026, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:32.998, 10.0.2.101:40038, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:33.303, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:33.303, 10.0.2.101:40026, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:33.303, 10.0.2.101:40038, 10.0.1.101:5212, 106, 1448
2024-11-04T20:59:33.592, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:33.592, 10.0.2.101:40026, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:33.592, 10.0.2.101:40038, 10.0.1.101:5212, 44, 1448
2024-11-04T20:59:33.832, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:33.832, 10.0.2.101:40026, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:33.832, 10.0.2.101:40038, 10.0.1.101:5212, 35, 1448
2024-11-04T20:59:34.115, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:34.115, 10.0.2.101:40026, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:34.115, 10.0.2.101:40038, 10.0.1.101:5212, 45, 1448
2024-11-04T20:59:34.429, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:34.429, 10.0.2.101:40026, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:34.429, 10.0.2.101:40038, 10.0.1.101:5212, 37, 1448
2024-11-04T20:59:34.739, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:34.739, 10.0.2.101:40026, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:34.739, 10.0.2.101:40038, 10.0.1.101:5212, 46, 1448
2024-11-04T20:59:35.042, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:35.042, 10.0.2.101:40026, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:35.042, 10.0.2.101:40038, 10.0.1.101:5212, 40, 1448
2024-11-04T20:59:35.346, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:35.346, 10.0.2.101:40026, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:35.346, 10.0.2.101:40038, 10.0.1.101:5212, 38, 1448
2024-11-04T20:59:35.677, 10.0.2.101:22, 10.0.2.1:39554, 10, 1448
2024-11-04T20:59:35.677, 10.0.2.101:40026, 10.0.1.101:5212, 10, 1448
2024-11-04T20:59:35.677, 10.0.2.101:40038, 10.0.1.101:5212, 37, 1448
