time,source,destination,cwnd,mss
2024-11-11T13:52:34.715, 10.0.2.101:22, 10.0.2.1:53702, 2, 1448, 64128
2024-11-11T13:52:55.386, 10.0.2.101:22, 10.0.2.1:58282, 10, 1448, 64256
2024-11-11T13:52:55.558, 10.0.2.101:38170, 10.0.1.101:5211, 10, 1448, 65536
2024-11-11T13:52:55.558, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:55.558, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:55.780, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:55.780, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:55.780, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:55.999, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:55.999, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:55.999, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:56.195, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:56.195, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:56.195, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:56.398, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:56.398, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:56.398, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:56.597, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:56.597, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:56.597, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:56.802, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:56.802, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:56.802, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:57.001, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:57.001, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:57.001, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:57.204, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:57.204, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:57.204, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:57.405, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:57.405, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:57.405, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:57.608, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:57.608, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:57.608, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:57.820, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:57.820, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:57.820, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:58.028, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:58.028, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:58.028, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:58.236, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:58.236, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:58.236, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:58.443, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:58.443, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:58.443, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:58.645, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:58.645, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:58.645, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:58.849, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:58.849, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:58.849, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:59.054, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
2024-11-11T13:52:59.054, 10.0.2.101:38158, 10.0.1.101:5211, 2, 1448, 65536
2024-11-11T13:52:59.054, 10.0.2.101:22, 10.0.2.1:58282, 2, 1448, 64128
2024-11-11T13:52:59.256, 10.0.2.101:38170, 10.0.1.101:5211, 2, 1448, 2128512
