time,source,destination,cwnd,mss
2024-10-18T05:19:45.385, 10.0.1.101:22, 10.0.1.1:60516, 16, 1448
2024-10-18T05:19:46.324, 10.0.1.101:5210, 10.0.3.101:45366, 16, 1448
2024-10-18T05:19:46.534, 10.0.1.101:5210, 10.0.3.101:45366, 24, 1448
2024-10-18T05:19:46.757, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:46.757, 10.0.1.101:5210, 10.0.3.101:45366, 24, 1448
2024-10-18T05:19:47.005, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:47.005, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:47.248, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:47.248, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:47.479, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:47.479, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:47.713, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:47.713, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:47.948, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:47.948, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:48.179, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:48.179, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:48.428, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:48.428, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:48.673, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:48.673, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:48.918, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:48.918, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:49.166, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:49.166, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:49.405, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:49.405, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:49.644, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:49.644, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:49.894, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:49.894, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:50.128, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:50.128, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:50.394, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:50.394, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:50.628, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:50.628, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:50.867, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:50.867, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:51.119, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:51.119, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:51.356, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:51.356, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:51.614, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:51.614, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:51.853, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:51.853, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:52.086, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:52.086, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:52.337, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:52.337, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:52.580, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:52.580, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:52.825, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:52.825, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:53.097, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:53.097, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:53.349, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:53.349, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:53.609, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:53.609, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:53.901, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:53.901, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:54.171, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:54.171, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:54.426, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:54.426, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:54.676, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:54.676, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:54.933, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:54.933, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:55.208, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:55.208, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:55.459, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:55.459, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:55.729, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:55.729, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
2024-10-18T05:19:56.017, 10.0.1.101:5210, 10.0.3.101:45374, 10, 1448
2024-10-18T05:19:56.017, 10.0.1.101:5210, 10.0.3.101:45366, 29, 1448
