time,source,destination,cwnd,mss
2024-11-06T05:09:14.945, 10.0.3.101:22, 10.0.3.1:35844, 10, 1448
2024-11-06T05:09:15.473, 10.0.3.101:22, 10.0.3.1:35852, 10, 1448
2024-11-06T05:09:15.602, 10.0.3.101:22, 10.0.3.1:35852, 10, 1448
2024-11-06T05:09:15.734, 10.0.3.101:39122, 10.0.1.101:5210, 170, 1448
2024-11-06T05:09:15.734, 10.0.3.101:22, 10.0.3.1:35852, 10, 1448
2024-11-06T05:09:15.734, 10.0.3.101:39120, 10.0.1.101:5210, 10, 1448
2024-11-06T05:09:15.854, 10.0.3.101:39122, 10.0.1.101:5210, 291, 1448
2024-11-06T05:09:15.854, 10.0.3.101:22, 10.0.3.1:35852, 10, 1448
2024-11-06T05:09:15.854, 10.0.3.101:39120, 10.0.1.101:5210, 10, 1448
2024-11-06T05:09:15.976, 10.0.3.101:39122, 10.0.1.101:5210, 327, 1448
2024-11-06T05:09:15.976, 10.0.3.101:22, 10.0.3.1:35852, 10, 1448
2024-11-06T05:09:15.976, 10.0.3.101:39120, 10.0.1.101:5210, 10, 1448
2024-11-06T05:09:16.099, 10.0.3.101:39122, 10.0.1.101:5210, 374, 1448
2024-11-06T05:09:16.099, 10.0.3.101:22, 10.0.3.1:35852, 10, 1448
2024-11-06T05:09:16.099, 10.0.3.101:39120, 10.0.1.101:5210, 10, 1448
2024-11-06T05:09:16.221, 10.0.3.101:39122, 10.0.1.101:5210, 186, 1448
2024-11-06T05:09:16.221, 10.0.3.101:22, 10.0.3.1:35852, 10, 1448
2024-11-06T05:09:16.221, 10.0.3.101:39120, 10.0.1.101:5210, 10, 1448
2024-11-06T05:09:16.351, 10.0.3.101:39122, 10.0.1.101:5210, 137, 1448
2024-11-06T05:09:16.351, 10.0.3.101:22, 10.0.3.1:35852, 10, 1448
2024-11-06T05:09:16.351, 10.0.3.101:39120, 10.0.1.101:5210, 10, 1448
2024-11-06T05:09:16.476, 10.0.3.101:39122, 10.0.1.101:5210, 146, 1448
2024-11-06T05:09:16.476, 10.0.3.101:22, 10.0.3.1:35852, 10, 1448
2024-11-06T05:09:16.476, 10.0.3.101:39120, 10.0.1.101:5210, 10, 1448
2024-11-06T05:09:16.598, 10.0.3.101:39122, 10.0.1.101:5210, 156, 1448
