time,source,destination,cwnd,mss,snd_wnd
2024-12-16T14:29:50.153, 10.0.2.101:22, 10.0.2.1:49166, 10, 1448, 64256
2024-12-16T14:30:10.683, 10.0.2.101:22, 10.0.2.1:59890, 10, 1448, 64256
2024-12-16T14:30:10.826, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:10.826, 10.0.2.101:37054, 10.0.1.101:5211, 10, 524, 
2024-12-16T14:30:10.925, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:10.925, 10.0.2.101:37054, 10.0.1.101:5211, 10, 524, 
2024-12-16T14:30:11.023, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:11.023, 10.0.2.101:37054, 10.0.1.101:5211, 10, 524, 
2024-12-16T14:30:11.121, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:11.121, 10.0.2.101:37054, 10.0.1.101:5211, 10, 524, 
2024-12-16T14:30:11.219, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:11.219, 10.0.2.101:37054, 10.0.1.101:5211, 10, 524, 
2024-12-16T14:30:11.317, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:11.317, 10.0.2.101:37054, 10.0.1.101:5211, 10, 524, 
2024-12-16T14:30:11.416, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:11.416, 10.0.2.101:37054, 10.0.1.101:5211, 10, 524, 
2024-12-16T14:30:11.515, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:11.515, 10.0.2.101:37054, 10.0.1.101:5211, 10, 524, 
2024-12-16T14:30:11.614, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:11.614, 10.0.2.101:37054, 10.0.1.101:5211, 10, 524, 
2024-12-16T14:30:11.713, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:11.713, 10.0.2.101:37054, 10.0.1.101:5211, 10, 524, 
2024-12-16T14:30:11.814, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:11.814, 10.0.2.101:37054, 10.0.1.101:5211, 1, 524, 
2024-12-16T14:30:11.914, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:11.914, 10.0.2.101:37054, 10.0.1.101:5211, 1, 524, 
2024-12-16T14:30:12.015, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:12.015, 10.0.2.101:37054, 10.0.1.101:5211, 1, 524, 
2024-12-16T14:30:12.114, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:12.114, 10.0.2.101:37054, 10.0.1.101:5211, 1, 524, 
2024-12-16T14:30:12.214, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:12.214, 10.0.2.101:37054, 10.0.1.101:5211, 1, 524, 
2024-12-16T14:30:12.314, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:12.314, 10.0.2.101:37054, 10.0.1.101:5211, 1, 524, 
2024-12-16T14:30:12.414, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:12.414, 10.0.2.101:37054, 10.0.1.101:5211, 1, 524, 
2024-12-16T14:30:12.512, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:12.512, 10.0.2.101:37054, 10.0.1.101:5211, 1, 524, 
2024-12-16T14:30:12.613, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:12.613, 10.0.2.101:37054, 10.0.1.101:5211, 1, 524, 
2024-12-16T14:30:12.714, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
2024-12-16T14:30:12.714, 10.0.2.101:37054, 10.0.1.101:5211, 1, 524, 
2024-12-16T14:30:12.814, 10.0.2.101:22, 10.0.2.1:59890, 14, 1448, 64128
