time,source,destination,cwnd,mss
2024-11-11T15:39:25.611, 10.0.3.101:22, 10.0.3.1:41798, 10, 1448, 64256
2024-11-11T15:39:46.510, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:46.663, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:46.663, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:46.663, 10.0.3.101:37568, 10.0.1.101:5211, 13, 1448, 935872
2024-11-11T15:39:46.947, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:46.947, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:46.947, 10.0.3.101:37568, 10.0.1.101:5211, 16, 1448, 2128512
2024-11-11T15:39:47.209, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:47.209, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:47.209, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:47.464, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:47.464, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:47.464, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:47.736, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:47.736, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:47.736, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:47.869, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:47.869, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:47.869, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2081472
2024-11-11T15:39:48.050, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:48.050, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:48.050, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2111744
2024-11-11T15:39:48.237, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:48.237, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:48.237, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:48.345, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:48.345, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:48.345, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2110336
2024-11-11T15:39:48.532, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:48.532, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:48.532, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:48.637, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:48.637, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:48.637, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2083776
2024-11-11T15:39:48.821, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:48.821, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:48.821, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:48.980, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:48.980, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:48.980, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:49.130, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:49.130, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:49.130, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2110336
2024-11-11T15:39:49.332, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:49.332, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:49.332, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:49.434, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:49.434, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:49.434, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2086336
2024-11-11T15:39:49.632, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:49.632, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:49.632, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:49.735, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:49.735, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:49.735, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2085504
2024-11-11T15:39:49.922, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:49.922, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:49.922, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:50.070, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:50.070, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:50.070, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2063424
2024-11-11T15:39:50.229, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:50.229, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:50.229, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2106496
2024-11-11T15:39:50.428, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:50.428, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:50.428, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:50.531, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:50.531, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:50.531, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2079296
2024-11-11T15:39:50.716, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
2024-11-11T15:39:50.716, 10.0.3.101:22, 10.0.3.1:47126, 12, 1448, 64128
2024-11-11T15:39:50.716, 10.0.3.101:37568, 10.0.1.101:5211, 17, 1448, 2128512
2024-11-11T15:39:50.817, 10.0.3.101:37562, 10.0.1.101:5211, 12, 1448, 65536
