time,source,destination,cwnd,mss
2024-11-11T15:39:26.082, 10.0.1.101:22, 10.0.1.1:41900, 12, 1448, 64128
2024-11-11T15:39:26.414, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:26.414, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:26.789, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:26.789, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:27.137, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:27.137, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:27.456, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:27.456, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:27.800, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:27.800, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:28.129, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:28.129, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:28.467, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:28.467, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:28.798, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:28.798, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:29.126, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:29.126, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:29.461, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:29.461, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:29.796, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:29.796, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:30.127, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:30.127, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:30.452, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:30.452, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:30.778, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:30.778, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:31.116, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:31.116, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:31.475, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:31.475, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:31.797, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:31.797, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:32.103, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:32.103, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:32.442, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:32.442, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:32.754, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:32.754, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:33.104, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:33.104, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:33.431, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:33.431, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:33.757, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:33.757, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:34.108, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:34.108, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:34.452, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:34.452, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:34.787, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:34.787, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:35.129, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:35.129, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:35.465, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:35.465, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:35.796, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:35.796, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:36.134, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:36.134, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:36.455, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:36.455, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:36.778, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:36.778, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:37.141, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:37.141, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:37.493, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:37.493, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:37.835, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:37.835, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:38.182, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:38.182, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:38.516, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:38.516, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:38.857, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:38.857, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:39.179, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:39.179, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:39.494, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:39.494, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:39.839, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:39.839, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:40.111, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:40.111, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:40.434, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:40.434, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:40.765, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:40.765, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:41.092, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:41.092, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:41.399, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:41.399, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:41.686, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:41.686, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:42.015, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:42.015, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:42.336, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:42.336, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:42.664, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:42.664, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:42.981, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:42.981, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:43.304, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:43.304, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:43.651, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:43.651, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:43.990, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:43.990, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:44.327, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:44.327, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:44.638, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:44.638, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:44.974, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:44.974, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:45.320, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:45.320, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:45.652, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:45.652, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:46.022, 10.0.1.101:5210, 10.0.2.101:44136, 10, 1448, 65536
2024-11-11T15:39:46.022, 10.0.1.101:5210, 10.0.2.101:44120, 12, 1448, 65536
2024-11-11T15:39:46.577, 10.0.1.101:22, 10.0.1.1:40560, 12, 1448, 64128
