time,source,destination,cwnd,mss
2024-10-14T19:34:00.393, 10.0.1.100:22, 10.0.1.1:43862, 10, 1448
2024-10-14T19:34:44.595, 10.0.1.100:22, 10.0.1.1:34122, 10, 1448
2024-10-14T19:34:47.285, 10.0.1.100:22, 10.0.1.1:34122, 1, 1448
2024-10-14T19:34:54.199, 10.0.1.100:22, 10.0.1.1:34122, 2, 1448
2024-10-14T19:34:54.199, 10.0.1.100:50200, 10.0.1.101:5212, 4, 1448
2024-10-14T19:34:54.199, 10.0.1.100:50192, 10.0.1.101:5212, 10, 1448
2024-10-14T19:35:01.038, 10.0.1.100:22, 10.0.1.1:34122, 2, 1448
2024-10-14T19:35:01.038, 10.0.1.100:50200, 10.0.1.101:5212, 7, 1448
2024-10-14T19:35:01.038, 10.0.1.100:50192, 10.0.1.101:5212, 10, 1448
2024-10-14T19:35:04.576, 10.0.1.100:22, 10.0.1.1:34122, 2, 1448
2024-10-14T19:35:04.576, 10.0.1.100:50200, 10.0.1.101:5212, 10, 1448
2024-10-14T19:35:04.576, 10.0.1.100:50192, 10.0.1.101:5212, 10, 1448
2024-10-14T19:35:07.831, 10.0.1.100:22, 10.0.1.1:34122, 2, 1448
2024-10-14T19:35:07.831, 10.0.1.100:50200, 10.0.1.101:5212, 9, 1448
2024-10-14T19:35:07.831, 10.0.1.100:50192, 10.0.1.101:5212, 10, 1448
2024-10-14T19:35:12.424, 10.0.1.100:22, 10.0.1.1:34122, 2, 1448
2024-10-14T19:35:12.424, 10.0.1.100:50200, 10.0.1.101:5212, 11, 1448
2024-10-14T19:35:12.424, 10.0.1.100:50192, 10.0.1.101:5212, 10, 1448
2024-10-14T19:35:15.971, 10.0.1.100:22, 10.0.1.1:34122, 2, 1448
2024-10-14T19:35:15.971, 10.0.1.100:50200, 10.0.1.101:5212, 14, 1448
2024-10-14T19:35:15.971, 10.0.1.100:50192, 10.0.1.101:5212, 10, 1448
2024-10-14T19:35:18.268, 10.0.1.100:22, 10.0.1.1:34122, 2, 1448
2024-10-14T19:35:18.268, 10.0.1.100:50200, 10.0.1.101:5212, 12, 1448
2024-10-14T19:35:18.268, 10.0.1.100:50192, 10.0.1.101:5212, 10, 1448
