time,source,destination,cwnd,mss,snd_wnd
2024-12-16T16:12:05.508, 10.0.3.101:22, 10.0.3.1:55400, 10, 1448, 64256
2024-12-16T16:12:05.662, 10.0.3.101:22, 10.0.3.1:55400, 10, 1448, 64128
2024-12-16T16:12:26.138, 10.0.3.101:22, 10.0.3.1:33040, 10, 1448, 64128
2024-12-16T16:12:26.274, 10.0.3.101:22, 10.0.3.1:33040, 10, 1448, 64128
2024-12-16T16:12:26.274, 10.0.3.101:55280, 10.0.1.101:5211, 179, 1448, 859136
2024-12-16T16:12:26.274, 10.0.3.101:55264, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T16:12:26.407, 10.0.3.101:22, 10.0.3.1:33040, 10, 1448, 64128
2024-12-16T16:12:26.407, 10.0.3.101:55280, 10.0.1.101:5211, 161, 1448, 1063552
2024-12-16T16:12:26.407, 10.0.3.101:55264, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T16:12:26.541, 10.0.3.101:22, 10.0.3.1:33040, 10, 1448, 64128
2024-12-16T16:12:26.541, 10.0.3.101:55280, 10.0.1.101:5211, 81, 1448, 1063552
2024-12-16T16:12:26.541, 10.0.3.101:55264, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T16:12:26.678, 10.0.3.101:22, 10.0.3.1:33040, 10, 1448, 64128
2024-12-16T16:12:26.678, 10.0.3.101:55280, 10.0.1.101:5211, 88, 1448, 1063552
2024-12-16T16:12:26.678, 10.0.3.101:55264, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T16:12:26.809, 10.0.3.101:22, 10.0.3.1:33040, 10, 1448, 64128
2024-12-16T16:12:26.809, 10.0.3.101:55280, 10.0.1.101:5211, 67, 1448, 1063552
2024-12-16T16:12:26.809, 10.0.3.101:55264, 10.0.1.101:5211, 10, 1448, 65536
2024-12-16T16:12:26.942, 10.0.3.101:22, 10.0.3.1:33040, 10, 1448, 64128
2024-12-16T16:12:26.942, 10.0.3.101:55280, 10.0.1.101:5211, 76, 1448, 1063552
