time,source,destination,cwnd,mss
2024-10-21T17:14:31.289, 10.0.2.101:59216, 10.0.1.101:5210, 16, 1448
2024-10-21T17:14:31.289, 10.0.1.101:5210, 10.0.2.101:59216, 10, 1448
2024-10-21T17:14:31.289, 10.0.2.101:59222, 10.0.1.101:5210, 10, 1448
2024-10-21T17:14:31.289, 10.0.1.101:5210, 10.0.2.101:59222, 10, 1448
2024-10-21T17:14:32.065, 10.0.2.101:59216, 10.0.1.101:5210, 16, 1448
2024-10-21T17:14:32.065, 10.0.1.101:5210, 10.0.2.101:59216, 10, 1448
2024-10-21T17:14:32.065, 10.0.2.101:59222, 10.0.1.101:5210, 10, 1448
2024-10-21T17:14:32.065, 10.0.1.101:5210, 10.0.2.101:59222, 10, 1448
2024-10-21T17:14:32.572, 10.0.2.101:59216, 10.0.1.101:5210, 16, 1448
2024-10-21T17:14:32.572, 10.0.1.101:5210, 10.0.2.101:59216, 10, 1448
2024-10-21T17:14:32.572, 10.0.2.101:59222, 10.0.1.101:5210, 10, 1448
2024-10-21T17:14:32.572, 10.0.1.101:5210, 10.0.2.101:59222, 10, 1448
2024-10-21T17:14:33.080, 10.0.2.101:59216, 10.0.1.101:5210, 16, 1448
2024-10-21T17:14:33.080, 10.0.1.101:5210, 10.0.2.101:59216, 10, 1448
2024-10-21T17:14:33.080, 10.0.2.101:59222, 10.0.1.101:5210, 10, 1448
2024-10-21T17:14:33.080, 10.0.1.101:5210, 10.0.2.101:59222, 10, 1448
2024-10-21T17:14:33.636, 10.0.2.101:59216, 10.0.1.101:5210, 16, 1448
2024-10-21T17:14:33.636, 10.0.1.101:5210, 10.0.2.101:59216, 10, 1448
2024-10-21T17:14:33.636, 10.0.2.101:59222, 10.0.1.101:5210, 10, 1448
2024-10-21T17:14:33.636, 10.0.1.101:5210, 10.0.2.101:59222, 10, 1448
2024-10-21T17:14:34.115, 10.0.2.101:59216, 10.0.1.101:5210, 16, 1448
2024-10-21T17:14:34.115, 10.0.1.101:5210, 10.0.2.101:59216, 10, 1448
2024-10-21T17:14:34.115, 10.0.2.101:59222, 10.0.1.101:5210, 10, 1448
2024-10-21T17:14:34.115, 10.0.1.101:5210, 10.0.2.101:59222, 10, 1448
2024-10-21T17:14:34.651, 10.0.2.101:59216, 10.0.1.101:5210, 16, 1448
2024-10-21T17:14:34.651, 10.0.1.101:5210, 10.0.2.101:59216, 10, 1448
