time,source,destination,cwnd,mss,snd_wnd
2024-12-16T14:22:43.311, 10.0.3.101:22, 10.0.3.1:39612, 10, 1448, 64128
2024-12-16T14:22:43.737, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64256
2024-12-16T14:22:43.904, 10.0.3.101:60408, 10.0.1.101:5210, 13, 1448, 65536
2024-12-16T14:22:43.904, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:43.904, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:44.082, 10.0.3.101:60408, 10.0.1.101:5210, 12, 1448, 1063552
2024-12-16T14:22:44.082, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:44.082, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:44.266, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:44.266, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:44.266, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:44.458, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:44.458, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:44.458, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:44.651, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:44.651, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:44.651, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:44.851, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:44.851, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:44.851, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:45.041, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:45.041, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:45.041, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:45.232, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:45.232, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:45.232, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:45.429, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:45.429, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:45.429, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:45.628, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:45.628, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:45.628, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:45.822, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:45.822, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:45.822, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:46.023, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:46.023, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:46.023, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:46.207, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:46.207, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:46.207, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:46.409, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:46.409, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:46.409, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:46.601, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:46.601, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:46.601, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:46.786, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:46.786, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:46.786, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:46.986, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:46.986, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:46.986, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:47.179, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:47.179, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:47.179, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:47.370, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:47.370, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T14:22:47.370, 10.0.3.101:22, 10.0.3.1:39628, 10, 1448, 64128
2024-12-16T14:22:47.562, 10.0.3.101:60408, 10.0.1.101:5210, 11, 1448, 1063552
2024-12-16T14:22:47.562, 10.0.3.101:60396, 10.0.1.101:5210, 14, 1448, 65536
