time,source,destination,cwnd,mss
2024-10-21T12:50:07.952, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:07.952, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:08.061, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:08.061, 10.0.3.101:37332, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:08.061, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:08.061, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:08.392, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:08.392, 10.0.3.101:37332, 10.0.1.101:5210, 160, 1448
2024-10-21T12:50:08.392, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:08.392, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:08.683, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:08.683, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:08.683, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:08.683, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:08.988, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:08.988, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:08.988, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:08.988, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:09.262, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:09.262, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:09.262, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:09.262, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:09.534, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:09.534, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:09.534, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:09.534, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:09.806, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:09.806, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:09.806, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:09.806, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:10.045, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:10.045, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:10.045, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:10.045, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:10.310, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:10.310, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:10.310, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:10.310, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:10.565, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:10.565, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:10.565, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:10.565, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:10.859, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:10.859, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:10.859, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:10.859, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:11.117, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:11.117, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:11.117, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:11.117, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:11.364, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:11.364, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:11.364, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:11.364, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:11.609, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:11.609, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:11.609, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:11.609, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:11.876, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:11.876, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:11.876, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:11.876, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:12.137, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:12.137, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:12.137, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:12.137, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:12.386, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:12.386, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:12.386, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:12.386, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:12.632, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:12.632, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:12.632, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:12.632, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:12.877, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:12.877, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:12.877, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:12.877, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:13.138, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:13.138, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:13.138, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:13.138, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:13.373, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:13.373, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:13.373, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:13.373, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:13.614, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:13.614, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:13.614, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:13.614, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:13.891, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
2024-10-21T12:50:13.891, 10.0.3.101:37332, 10.0.1.101:5210, 1897, 1448
2024-10-21T12:50:13.891, 10.0.1.101:5210, 10.0.3.101:37328, 10, 1448
2024-10-21T12:50:13.891, 10.0.1.101:5210, 10.0.3.101:37332, 10, 1448
2024-10-21T12:50:14.124, 10.0.3.101:37328, 10.0.1.101:5210, 10, 1448
