time,source,destination,cwnd,mss,snd_wnd
2024-12-16T14:24:13.292, 10.0.1.101:22, 10.0.1.1:56668, 10, 1448, 64128
2024-12-16T14:24:13.621, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:13.621, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:13.841, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:13.841, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:14.063, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:14.063, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:14.288, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:14.288, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:14.532, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:14.532, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:14.774, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:14.774, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:14.966, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:14.966, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:15.255, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:15.255, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:15.505, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:15.505, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:15.756, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:15.756, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:15.993, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:15.993, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:16.242, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:16.242, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:16.480, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:16.480, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:16.721, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:16.721, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:16.956, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:16.956, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:17.189, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
2024-12-16T14:24:17.189, 10.0.1.101:5210, 10.0.3.101:48256, 10, 1448, 65536
2024-12-16T14:24:17.425, 10.0.1.101:5210, 10.0.3.101:48244, 10, 1448, 65536
