time,source,destination,cwnd,mss,snd_wnd
2024-12-16T15:52:48.953, 10.0.3.101:22, 10.0.3.1:58142, 14, 1448, 64128
2024-12-16T15:52:49.446, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:49.603, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:49.603, 10.0.3.101:46682, 10.0.1.101:5210, 41, 1448, 915712
2024-12-16T15:52:49.603, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:49.764, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:49.764, 10.0.3.101:46682, 10.0.1.101:5210, 42, 1448, 1063552
2024-12-16T15:52:49.764, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:49.919, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:49.919, 10.0.3.101:46682, 10.0.1.101:5210, 40, 1448, 1063552
2024-12-16T15:52:49.919, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:50.070, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:50.070, 10.0.3.101:46682, 10.0.1.101:5210, 40, 1448, 1063552
2024-12-16T15:52:50.070, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:50.221, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:50.221, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:50.221, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:50.380, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:50.380, 10.0.3.101:46682, 10.0.1.101:5210, 44, 1448, 1063552
2024-12-16T15:52:50.380, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:50.536, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:50.536, 10.0.3.101:46682, 10.0.1.101:5210, 42, 1448, 1063552
2024-12-16T15:52:50.536, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:50.688, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:50.688, 10.0.3.101:46682, 10.0.1.101:5210, 37, 1448, 1063552
2024-12-16T15:52:50.688, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:50.850, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:50.850, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:50.850, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:51.018, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:51.018, 10.0.3.101:46682, 10.0.1.101:5210, 42, 1448, 1063552
2024-12-16T15:52:51.018, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:51.180, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:51.180, 10.0.3.101:46682, 10.0.1.101:5210, 42, 1448, 1063552
2024-12-16T15:52:51.180, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:51.329, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:51.329, 10.0.3.101:46682, 10.0.1.101:5210, 44, 1448, 1063552
2024-12-16T15:52:51.329, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:51.483, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:51.483, 10.0.3.101:46682, 10.0.1.101:5210, 42, 1448, 1063552
2024-12-16T15:52:51.483, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:51.637, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:51.637, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:51.637, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:51.792, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:51.792, 10.0.3.101:46682, 10.0.1.101:5210, 35, 1448, 1063552
2024-12-16T15:52:51.792, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:51.948, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:51.948, 10.0.3.101:46682, 10.0.1.101:5210, 40, 1448, 1063552
2024-12-16T15:52:51.948, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:52.107, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:52.107, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:52.107, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:52.269, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:52.269, 10.0.3.101:46682, 10.0.1.101:5210, 37, 1448, 1063552
2024-12-16T15:52:52.269, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:52.427, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:52.427, 10.0.3.101:46682, 10.0.1.101:5210, 40, 1448, 1063552
2024-12-16T15:52:52.427, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:52.582, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:52.582, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:52.582, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:52.740, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:52.740, 10.0.3.101:46682, 10.0.1.101:5210, 38, 1448, 1063552
2024-12-16T15:52:52.740, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:52.900, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:52.900, 10.0.3.101:46682, 10.0.1.101:5210, 34, 1448, 1063552
2024-12-16T15:52:52.900, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:53.052, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:53.052, 10.0.3.101:46682, 10.0.1.101:5210, 36, 1448, 1063552
2024-12-16T15:52:53.052, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:53.208, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:53.208, 10.0.3.101:46682, 10.0.1.101:5210, 40, 1448, 1063552
2024-12-16T15:52:53.208, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:53.361, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:53.361, 10.0.3.101:46682, 10.0.1.101:5210, 36, 1448, 1063552
2024-12-16T15:52:53.361, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:53.525, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:53.525, 10.0.3.101:46682, 10.0.1.101:5210, 41, 1448, 1063552
2024-12-16T15:52:53.525, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:53.678, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:53.678, 10.0.3.101:46682, 10.0.1.101:5210, 42, 1448, 1063552
2024-12-16T15:52:53.678, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:53.831, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:53.831, 10.0.3.101:46682, 10.0.1.101:5210, 44, 1448, 1063552
2024-12-16T15:52:53.831, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:53.988, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:53.988, 10.0.3.101:46682, 10.0.1.101:5210, 36, 1448, 1063552
2024-12-16T15:52:53.988, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:54.141, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:54.141, 10.0.3.101:46682, 10.0.1.101:5210, 32, 1448, 1063552
2024-12-16T15:52:54.141, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:54.299, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:54.299, 10.0.3.101:46682, 10.0.1.101:5210, 42, 1448, 1063552
2024-12-16T15:52:54.299, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:54.454, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:54.454, 10.0.3.101:46682, 10.0.1.101:5210, 36, 1448, 1063552
2024-12-16T15:52:54.454, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:54.611, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:54.611, 10.0.3.101:46682, 10.0.1.101:5210, 39, 1448, 1063552
2024-12-16T15:52:54.611, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:54.762, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:54.762, 10.0.3.101:46682, 10.0.1.101:5210, 41, 1448, 1063552
2024-12-16T15:52:54.762, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:54.923, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:54.923, 10.0.3.101:46682, 10.0.1.101:5210, 34, 1448, 1063552
2024-12-16T15:52:54.923, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:55.078, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:55.078, 10.0.3.101:46682, 10.0.1.101:5210, 41, 1448, 1063552
2024-12-16T15:52:55.078, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:55.230, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:55.230, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:55.230, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:55.379, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:55.379, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:55.379, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:55.534, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:55.534, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:55.534, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:55.683, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:55.683, 10.0.3.101:46682, 10.0.1.101:5210, 44, 1448, 1063552
2024-12-16T15:52:55.683, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:55.842, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:55.842, 10.0.3.101:46682, 10.0.1.101:5210, 36, 1448, 1063552
2024-12-16T15:52:55.842, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:55.993, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:55.993, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:55.993, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:56.146, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:56.146, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:56.146, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:56.301, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:56.301, 10.0.3.101:46682, 10.0.1.101:5210, 37, 1448, 1063552
2024-12-16T15:52:56.301, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:56.459, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:56.459, 10.0.3.101:46682, 10.0.1.101:5210, 42, 1448, 1063552
2024-12-16T15:52:56.459, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:56.614, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:56.614, 10.0.3.101:46682, 10.0.1.101:5210, 36, 1448, 1063552
2024-12-16T15:52:56.614, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:56.772, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:56.772, 10.0.3.101:46682, 10.0.1.101:5210, 43, 1448, 1063552
2024-12-16T15:52:56.772, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:56.924, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:56.924, 10.0.3.101:46682, 10.0.1.101:5210, 41, 1448, 1063552
2024-12-16T15:52:56.924, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:57.078, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:57.078, 10.0.3.101:46682, 10.0.1.101:5210, 41, 1448, 1063552
2024-12-16T15:52:57.078, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:57.230, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
2024-12-16T15:52:57.230, 10.0.3.101:46682, 10.0.1.101:5210, 38, 1448, 1063552
2024-12-16T15:52:57.230, 10.0.3.101:22, 10.0.3.1:58150, 14, 1448, 64128
2024-12-16T15:52:57.379, 10.0.3.101:46680, 10.0.1.101:5210, 14, 1448, 65536
