time,source,destination,cwnd,mss
2024-11-07T00:05:54.017, 10.0.3.101:22, 10.0.3.1:46510, 10, 1448
2024-11-07T00:05:54.486, 10.0.3.101:22, 10.0.3.1:46518, 10, 1448
2024-11-07T00:05:54.627, 10.0.3.101:22, 10.0.3.1:46518, 10, 1448
2024-11-07T00:05:54.767, 10.0.3.101:22, 10.0.3.1:46518, 10, 1448
2024-11-07T00:05:54.767, 10.0.3.101:42402, 10.0.1.101:5210, 547, 1448
2024-11-07T00:05:54.767, 10.0.3.101:42390, 10.0.1.101:5210, 10, 1448
2024-11-07T00:05:54.918, 10.0.3.101:22, 10.0.3.1:46518, 10, 1448
2024-11-07T00:05:54.918, 10.0.3.101:42402, 10.0.1.101:5210, 637, 1448
2024-11-07T00:05:54.918, 10.0.3.101:42390, 10.0.1.101:5210, 10, 1448
2024-11-07T00:05:55.043, 10.0.3.101:22, 10.0.3.1:46518, 10, 1448
2024-11-07T00:05:55.043, 10.0.3.101:42402, 10.0.1.101:5210, 727, 1448
2024-11-07T00:05:55.043, 10.0.3.101:42390, 10.0.1.101:5210, 10, 1448
2024-11-07T00:05:55.165, 10.0.3.101:22, 10.0.3.1:46518, 10, 1448
2024-11-07T00:05:55.165, 10.0.3.101:42402, 10.0.1.101:5210, 363, 1448
2024-11-07T00:05:55.165, 10.0.3.101:42390, 10.0.1.101:5210, 10, 1448
2024-11-07T00:05:55.283, 10.0.3.101:22, 10.0.3.1:46518, 10, 1448
2024-11-07T00:05:55.283, 10.0.3.101:42402, 10.0.1.101:5210, 363, 1448
2024-11-07T00:05:55.283, 10.0.3.101:42390, 10.0.1.101:5210, 10, 1448
2024-11-07T00:05:55.397, 10.0.3.101:22, 10.0.3.1:46518, 10, 1448
2024-11-07T00:05:55.397, 10.0.3.101:42402, 10.0.1.101:5210, 363, 1448
2024-11-07T00:05:55.397, 10.0.3.101:42390, 10.0.1.101:5210, 10, 1448
2024-11-07T00:05:55.515, 10.0.3.101:22, 10.0.3.1:46518, 10, 1448
2024-11-07T00:05:55.515, 10.0.3.101:42402, 10.0.1.101:5210, 181, 1448
2024-11-07T00:05:55.515, 10.0.3.101:42390, 10.0.1.101:5210, 10, 1448
