time,source,destination,cwnd,mss,snd_wnd
2024-12-16T16:10:34.912, 10.0.1.101:22, 10.0.1.1:34724, 10, 1448, 64256
2024-12-16T16:10:35.208, 10.0.1.101:5210, 10.0.2.101:42754, 14, 1448, 65536
2024-12-16T16:10:35.349, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:35.349, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:35.493, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:35.493, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:35.630, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:35.630, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:35.769, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:35.769, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:35.911, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:35.911, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:36.056, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:36.056, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:36.199, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:36.199, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:36.336, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:36.336, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:36.482, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:36.482, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:36.622, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:36.622, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:36.766, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:36.766, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:36.907, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:36.907, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:37.056, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:37.056, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:37.203, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:37.203, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:37.340, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:37.340, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:37.475, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:37.475, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:37.611, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:37.611, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:37.750, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:37.750, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:37.891, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:37.891, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:38.037, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:38.037, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:38.168, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:38.168, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:38.299, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:38.299, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:38.439, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:38.439, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:38.577, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
2024-12-16T16:10:38.577, 10.0.1.101:5210, 10.0.2.101:42754, 19, 1448, 65536
2024-12-16T16:10:38.715, 10.0.1.101:5210, 10.0.2.101:42766, 10, 1448, 65536
