time,source,destination,cwnd,mss,snd_wnd
2024-11-11T15:48:48.395, 10.0.2.101:22, 10.0.2.1:35130, 12, 1448, 64128
2024-11-11T15:48:48.884, 10.0.2.101:22, 10.0.2.1:35136, 12, 1448, 64128
2024-11-11T15:48:49.054, 10.0.2.101:22, 10.0.2.1:35136, 12, 1448, 64128
2024-11-11T15:48:49.054, 10.0.2.101:48290, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:48:49.054, 10.0.2.101:48276, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:48:49.223, 10.0.2.101:22, 10.0.2.1:35136, 12, 1448, 64128
2024-11-11T15:48:49.223, 10.0.2.101:48290, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:48:49.223, 10.0.2.101:48276, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:48:49.385, 10.0.2.101:22, 10.0.2.1:35136, 12, 1448, 64128
2024-11-11T15:48:49.385, 10.0.2.101:48290, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:48:49.385, 10.0.2.101:48276, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:48:49.549, 10.0.2.101:22, 10.0.2.1:35136, 12, 1448, 64128
2024-11-11T15:48:49.549, 10.0.2.101:48290, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:48:49.549, 10.0.2.101:48276, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:48:49.713, 10.0.2.101:22, 10.0.2.1:35136, 12, 1448, 64128
2024-11-11T15:48:49.713, 10.0.2.101:48290, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:48:49.713, 10.0.2.101:48276, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:48:49.874, 10.0.2.101:22, 10.0.2.1:35136, 12, 1448, 64128
2024-11-11T15:48:49.874, 10.0.2.101:48290, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:48:49.874, 10.0.2.101:48276, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:48:50.042, 10.0.2.101:22, 10.0.2.1:35136, 12, 1448, 64128
2024-11-11T15:48:50.042, 10.0.2.101:48290, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:48:50.042, 10.0.2.101:48276, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:48:50.208, 10.0.2.101:22, 10.0.2.1:35136, 12, 1448, 64128
