time,source,destination,cwnd,mss
2024-10-18T05:19:44.557, 10.0.4.101:22, 10.0.4.1:46468, 16, 1448
2024-10-18T05:20:06.465, 10.0.4.101:22, 10.0.4.1:54844, 87, 1448
2024-10-18T05:20:06.677, 10.0.4.101:46504, 10.0.1.101:5211, 10, 1448
2024-10-18T05:20:06.677, 10.0.4.101:22, 10.0.4.1:54844, 87, 1448
2024-10-18T05:20:06.897, 10.0.4.101:46504, 10.0.1.101:5211, 16, 1448
2024-10-18T05:20:06.897, 10.0.4.101:22, 10.0.4.1:54844, 87, 1448
2024-10-18T05:20:07.122, 10.0.4.101:46506, 10.0.1.101:5211, 10, 1448
2024-10-18T05:20:07.122, 10.0.4.101:46504, 10.0.1.101:5211, 36, 1448
2024-10-18T05:20:07.122, 10.0.4.101:22, 10.0.4.1:54844, 87, 1448
2024-10-18T05:20:07.358, 10.0.4.101:46506, 10.0.1.101:5211, 16, 1448
2024-10-18T05:20:07.358, 10.0.4.101:46504, 10.0.1.101:5211, 36, 1448
2024-10-18T05:20:07.358, 10.0.4.101:22, 10.0.4.1:54844, 87, 1448
2024-10-18T05:20:07.594, 10.0.4.101:46506, 10.0.1.101:5211, 50, 1448
2024-10-18T05:20:07.594, 10.0.4.101:46504, 10.0.1.101:5211, 36, 1448
2024-10-18T05:20:07.594, 10.0.4.101:22, 10.0.4.1:54844, 87, 1448
2024-10-18T05:20:07.832, 10.0.4.101:46506, 10.0.1.101:5211, 71, 1448
2024-10-18T05:20:07.832, 10.0.4.101:46504, 10.0.1.101:5211, 36, 1448
2024-10-18T05:20:07.832, 10.0.4.101:22, 10.0.4.1:54844, 87, 1448
2024-10-18T05:20:08.064, 10.0.4.101:46506, 10.0.1.101:5211, 83, 1448
2024-10-18T05:20:08.064, 10.0.4.101:46504, 10.0.1.101:5211, 36, 1448
2024-10-18T05:20:08.064, 10.0.4.101:22, 10.0.4.1:54844, 87, 1448
2024-10-18T05:20:08.308, 10.0.4.101:46506, 10.0.1.101:5211, 86, 1448
2024-10-18T05:20:08.308, 10.0.4.101:46504, 10.0.1.101:5211, 36, 1448
2024-10-18T05:20:08.308, 10.0.4.101:22, 10.0.4.1:54844, 87, 1448
2024-10-18T05:20:08.550, 10.0.4.101:46506, 10.0.1.101:5211, 87, 1448
2024-10-18T05:20:08.550, 10.0.4.101:46504, 10.0.1.101:5211, 36, 1448
2024-10-18T05:20:08.550, 10.0.4.101:22, 10.0.4.1:54844, 87, 1448
2024-10-18T05:20:08.786, 10.0.4.101:46506, 10.0.1.101:5211, 87, 1448
2024-10-18T05:20:08.786, 10.0.4.101:46504, 10.0.1.101:5211, 36, 1448
