time,source,destination,cwnd,mss
2024-11-11T13:48:50.812, 10.0.1.101:22, 10.0.1.1:49978, 10, 1448, 64128
2024-11-11T13:48:51.091, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:51.091, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:51.202, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:51.202, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:51.324, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:51.324, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:51.444, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:51.444, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:51.562, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:51.562, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:51.697, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:51.697, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:51.825, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:51.825, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:51.951, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:51.951, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:52.075, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:52.075, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:52.200, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:52.200, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:52.328, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:52.328, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:52.455, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:52.455, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:52.599, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:52.599, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:52.728, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:52.728, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:52.850, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:52.850, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:52.970, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:52.970, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:53.094, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:53.094, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:53.214, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:53.214, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:53.335, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:53.335, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:53.455, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:53.455, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
2024-11-11T13:48:53.578, 10.0.1.101:5210, 10.0.3.101:41098, 10, 1448, 65536
2024-11-11T13:48:53.578, 10.0.1.101:5210, 10.0.3.101:41094, 10, 1448, 65536
