time,source,destination,cwnd,mss
2024-11-11T17:23:51.086, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:51.086, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:51.086, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:51.271, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:51.271, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:51.271, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:51.454, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:51.454, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:51.454, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:51.659, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:51.659, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:51.659, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:51.857, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:51.857, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:51.857, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:52.045, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:52.045, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:52.045, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:52.258, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:52.258, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:52.258, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:52.443, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:52.443, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:52.443, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:52.627, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:52.627, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:52.627, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:52.809, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:52.809, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:52.809, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:52.989, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:52.989, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:52.989, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:53.176, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:53.176, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:53.176, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:53.361, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:53.361, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:53.361, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:53.545, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:53.545, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:53.545, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:53.729, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:53.729, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:53.729, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:53.911, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:53.911, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:53.911, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:54.094, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:54.094, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:54.094, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:54.279, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:54.279, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:54.279, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:54.461, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:54.461, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:54.461, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:54.644, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:54.644, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:54.644, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:54.829, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:54.829, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:54.829, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:55.018, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:55.018, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:55.018, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:55.201, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:55.201, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:55.201, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:55.384, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:55.384, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:55.384, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:55.567, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:55.567, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:55.567, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:55.747, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:55.747, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:55.747, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:55.931, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:55.931, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:55.931, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:56.116, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:56.116, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:56.116, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:56.297, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:56.297, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:56.297, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:56.482, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:56.482, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:56.482, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:56.660, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:56.660, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:56.660, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:56.842, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:56.842, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:56.842, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:57.022, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:57.022, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:57.022, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:57.206, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:57.206, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:57.206, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:57.386, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:57.386, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:57.386, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:57.568, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:57.568, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:57.568, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:57.756, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:57.756, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:57.756, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:57.947, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:57.947, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:57.947, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:58.156, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:58.156, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:58.156, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:58.365, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:58.365, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:58.365, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:58.549, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:58.549, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:58.549, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:58.732, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:58.732, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:58.732, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:58.914, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:58.914, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:58.914, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:59.100, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:59.100, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:59.100, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:59.282, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:59.282, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:59.282, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:59.465, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:59.465, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:59.465, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:59.655, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:59.655, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:59.655, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:23:59.843, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:23:59.843, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:23:59.843, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:00.027, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:00.027, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:00.027, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:00.225, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:00.225, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:00.225, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:00.414, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:00.414, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:00.414, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:00.603, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:00.603, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:00.603, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:00.789, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:00.789, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:00.789, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:00.978, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:00.978, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:00.978, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:01.161, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:01.161, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:01.161, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:01.352, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:01.352, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:01.352, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:01.539, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:01.539, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:01.539, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:01.727, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:01.727, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:01.727, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:01.914, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:01.914, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:01.914, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:02.101, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:02.101, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:02.101, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:02.285, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:02.285, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:02.285, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:02.470, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:02.470, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:02.470, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:02.645, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:02.645, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:02.645, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:02.832, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:02.832, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:02.832, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:03.016, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:03.016, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:03.016, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:03.200, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:03.200, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:03.200, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:03.380, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:03.380, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:03.380, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:03.562, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:03.562, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:03.562, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:03.741, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:03.741, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:03.741, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:03.929, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:03.929, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:03.929, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:04.111, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:04.111, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:04.111, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:04.293, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T17:24:04.293, 10.0.3.101:51600, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T17:24:04.293, 10.0.3.101:22, 10.0.3.1:57892, 12, 1448, 64128
2024-11-11T17:24:04.476, 10.0.3.101:51608, 10.0.1.101:5210, 18, 1448, 2128512
