time,source,destination,cwnd,mss
2024-09-17T20:59:23.568, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:23.999, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:23.999, 10.0.3.101:35256, 10.0.1.101:5211, 786, 1448
2024-09-17T20:59:23.999, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:24.197, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:24.197, 10.0.3.101:35256, 10.0.1.101:5211, 1573, 1448
2024-09-17T20:59:24.197, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:24.387, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:24.387, 10.0.3.101:35256, 10.0.1.101:5211, 1573, 1448
2024-09-17T20:59:24.387, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:24.571, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:24.571, 10.0.3.101:35256, 10.0.1.101:5211, 1573, 1448
2024-09-17T20:59:24.571, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:24.772, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:24.772, 10.0.3.101:35256, 10.0.1.101:5211, 1233, 1448
2024-09-17T20:59:24.772, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:24.954, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:24.954, 10.0.3.101:35256, 10.0.1.101:5211, 1233, 1448
2024-09-17T20:59:24.954, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:25.136, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:25.136, 10.0.3.101:35256, 10.0.1.101:5211, 1233, 1448
2024-09-17T20:59:25.136, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:25.323, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:25.323, 10.0.3.101:35256, 10.0.1.101:5211, 1233, 1448
2024-09-17T20:59:25.323, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:25.521, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:25.521, 10.0.3.101:35256, 10.0.1.101:5211, 308, 1448
2024-09-17T20:59:25.521, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:25.705, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:25.705, 10.0.3.101:35256, 10.0.1.101:5211, 1884, 1448
2024-09-17T20:59:25.705, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:25.888, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:25.888, 10.0.3.101:35256, 10.0.1.101:5211, 1884, 1448
2024-09-17T20:59:25.888, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:26.070, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:26.070, 10.0.3.101:35256, 10.0.1.101:5211, 1884, 1448
2024-09-17T20:59:26.070, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:26.274, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:26.274, 10.0.3.101:35256, 10.0.1.101:5211, 1884, 1448
2024-09-17T20:59:26.274, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:26.461, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:26.461, 10.0.3.101:35256, 10.0.1.101:5211, 1284, 1448
2024-09-17T20:59:26.461, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:26.650, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
2024-09-17T20:59:26.650, 10.0.3.101:35256, 10.0.1.101:5211, 1284, 1448
2024-09-17T20:59:26.650, 10.0.3.101:22, 10.0.3.1:33640, 10, 1448
2024-09-17T20:59:26.837, 10.0.3.101:35248, 10.0.1.101:5211, 10, 1448
