time,source,destination,cwnd,mss
2024-10-14T19:28:24.521, 10.0.1.100:22, 10.0.1.1:55786, 10, 1448
2024-10-14T19:28:24.789, 10.0.1.100:22, 10.0.1.1:55786, 10, 1448
2024-10-14T19:29:08.938, 10.0.1.100:22, 10.0.1.1:33190, 5, 1448
2024-10-14T19:29:11.176, 10.0.1.100:53926, 10.0.1.101:5212, 10, 1448
2024-10-14T19:29:11.176, 10.0.1.100:53918, 10.0.1.101:5212, 12, 1448
2024-10-14T19:29:11.176, 10.0.1.100:22, 10.0.1.1:33190, 5, 1448
2024-10-14T19:29:13.800, 10.0.1.100:53926, 10.0.1.101:5212, 10, 1448
2024-10-14T19:29:13.800, 10.0.1.100:53918, 10.0.1.101:5212, 12, 1448
2024-10-14T19:29:13.800, 10.0.1.100:22, 10.0.1.1:33190, 5, 1448
2024-10-14T19:29:17.540, 10.0.1.100:53926, 10.0.1.101:5212, 10, 1448
2024-10-14T19:29:17.540, 10.0.1.100:53918, 10.0.1.101:5212, 12, 1448
2024-10-14T19:29:17.540, 10.0.1.100:22, 10.0.1.1:33190, 5, 1448
2024-10-14T19:29:22.613, 10.0.1.100:53926, 10.0.1.101:5212, 10, 1448
2024-10-14T19:29:22.613, 10.0.1.100:53918, 10.0.1.101:5212, 12, 1448
2024-10-14T19:29:22.613, 10.0.1.100:22, 10.0.1.1:33190, 5, 1448
2024-10-14T19:29:26.062, 10.0.1.100:53926, 10.0.1.101:5212, 10, 1448
2024-10-14T19:29:26.062, 10.0.1.100:53918, 10.0.1.101:5212, 12, 1448
2024-10-14T19:29:26.062, 10.0.1.100:22, 10.0.1.1:33190, 5, 1448
2024-10-14T19:29:28.261, 10.0.1.100:53926, 10.0.1.101:5212, 10, 1448
2024-10-14T19:29:28.261, 10.0.1.100:53918, 10.0.1.101:5212, 12, 1448
2024-10-14T19:29:28.261, 10.0.1.100:22, 10.0.1.1:33190, 5, 1448
2024-10-14T19:29:29.964, 10.0.1.100:53926, 10.0.1.101:5212, 10, 1448
2024-10-14T19:29:29.964, 10.0.1.100:53918, 10.0.1.101:5212, 12, 1448
2024-10-14T19:29:29.964, 10.0.1.100:22, 10.0.1.1:33190, 5, 1448
2024-10-14T19:29:31.332, 10.0.1.100:53926, 10.0.1.101:5212, 10, 1448
2024-10-14T19:29:31.332, 10.0.1.100:53918, 10.0.1.101:5212, 12, 1448
