time,source,destination,cwnd,mss
2024-10-14T19:35:57.125, 10.0.1.100:22, 10.0.1.1:53270, 10, 1448
2024-10-14T19:36:40.298, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:42.155, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:42.155, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:43.764, 10.0.1.100:47552, 10.0.1.101:5212, 12, 1448
2024-10-14T19:36:43.764, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:43.764, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:45.157, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:45.157, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:45.157, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:46.567, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:46.567, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:46.567, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:48.006, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:48.006, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:48.006, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:49.422, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:49.422, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:49.422, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:50.826, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:50.826, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:50.826, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:52.218, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:52.218, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:52.218, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:53.659, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:53.659, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:53.659, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:55.060, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:55.060, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:55.060, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:56.487, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:56.487, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:56.487, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:57.809, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:57.809, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:57.809, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:58.586, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:58.586, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:58.586, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:59.259, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:59.259, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:59.259, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:36:59.956, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:36:59.956, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:36:59.956, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:00.632, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:00.632, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:00.632, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:01.241, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:01.241, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:01.241, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:01.887, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:01.887, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:01.887, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:02.537, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:02.537, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:02.537, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:03.184, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:03.184, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:03.184, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:03.816, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:03.816, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:03.816, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:04.502, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:04.502, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:04.502, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:05.184, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:05.184, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:05.184, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:05.829, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:05.829, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:05.829, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:06.492, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:06.492, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:06.492, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:07.149, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:07.149, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:07.149, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:07.812, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:07.812, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:07.812, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:08.505, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:08.505, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:08.505, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:09.240, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:09.240, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:09.240, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:09.903, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:09.903, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:09.903, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:10.607, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:10.607, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:10.607, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:11.313, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:11.313, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:11.313, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:11.996, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:11.996, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:11.996, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:12.648, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:12.648, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:12.648, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:13.352, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:13.352, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:13.352, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:13.975, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:13.975, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:13.975, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:14.608, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:14.608, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:14.608, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:15.212, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:15.212, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:15.212, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:15.875, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:15.875, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
2024-10-14T19:37:15.875, 10.0.1.100:22, 10.0.1.1:58646, 10, 1448
2024-10-14T19:37:16.505, 10.0.1.100:47552, 10.0.1.101:5212, 16, 1448
2024-10-14T19:37:16.505, 10.0.1.100:47546, 10.0.1.101:5212, 10, 1448
