time,source,destination,cwnd,mss
2024-11-11T17:23:47.372, 10.0.1.101:22, 10.0.1.1:40246, 12, 1448, 64128
2024-11-11T17:23:47.667, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:47.667, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:47.860, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:47.860, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:48.093, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:48.093, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:48.313, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:48.313, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:48.536, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:48.536, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:48.761, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:48.761, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:48.941, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:48.941, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:49.165, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:49.165, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:49.390, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:49.390, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:49.602, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:49.602, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:49.821, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:49.821, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:50.040, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:50.040, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:50.255, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:50.255, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:50.454, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:50.454, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:50.647, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:50.647, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:50.871, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:50.871, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:51.075, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:51.075, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:51.302, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:51.302, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:51.512, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:51.512, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:51.740, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
2024-11-11T17:23:51.740, 10.0.1.101:5210, 10.0.3.101:51608, 10, 1448, 65536
2024-11-11T17:23:51.985, 10.0.1.101:5210, 10.0.3.101:51600, 12, 1448, 65536
