time,source,destination,cwnd,mss
2024-11-11T13:47:19.916, 10.0.2.101:22, 10.0.2.1:42628, 9, 1448, 64128
2024-11-11T13:47:40.878, 10.0.2.101:22, 10.0.2.1:44456, 9, 1448, 64128
2024-11-11T13:47:40.996, 10.0.2.101:52400, 10.0.1.101:5211, 10, 1448, 65536
2024-11-11T13:47:40.996, 10.0.2.101:52388, 10.0.1.101:5211, 9, 1448, 65536
2024-11-11T13:47:40.996, 10.0.2.101:22, 10.0.2.1:44456, 9, 1448, 64128
2024-11-11T13:47:41.298, 10.0.2.101:52400, 10.0.1.101:5211, 9, 1448, 1967296
2024-11-11T13:47:41.298, 10.0.2.101:52388, 10.0.1.101:5211, 9, 1448, 65536
2024-11-11T13:47:41.298, 10.0.2.101:22, 10.0.2.1:44456, 9, 1448, 64128
2024-11-11T13:47:41.551, 10.0.2.101:52400, 10.0.1.101:5211, 9, 1448, 1967296
2024-11-11T13:47:41.551, 10.0.2.101:52388, 10.0.1.101:5211, 9, 1448, 65536
2024-11-11T13:47:41.551, 10.0.2.101:22, 10.0.2.1:44456, 9, 1448, 64128
2024-11-11T13:47:41.769, 10.0.2.101:52400, 10.0.1.101:5211, 9, 1448, 1967296
2024-11-11T13:47:41.769, 10.0.2.101:52388, 10.0.1.101:5211, 9, 1448, 65536
2024-11-11T13:47:41.769, 10.0.2.101:22, 10.0.2.1:44456, 9, 1448, 64128
2024-11-11T13:47:41.973, 10.0.2.101:52400, 10.0.1.101:5211, 9, 1448, 1967296
2024-11-11T13:47:41.973, 10.0.2.101:52388, 10.0.1.101:5211, 9, 1448, 65536
2024-11-11T13:47:41.973, 10.0.2.101:22, 10.0.2.1:44456, 9, 1448, 64128
2024-11-11T13:47:42.168, 10.0.2.101:52400, 10.0.1.101:5211, 9, 1448, 1967296
2024-11-11T13:47:42.168, 10.0.2.101:52388, 10.0.1.101:5211, 9, 1448, 65536
2024-11-11T13:47:42.168, 10.0.2.101:22, 10.0.2.1:44456, 9, 1448, 64128
2024-11-11T13:47:42.364, 10.0.2.101:52400, 10.0.1.101:5211, 9, 1448, 1967296
2024-11-11T13:47:42.364, 10.0.2.101:52388, 10.0.1.101:5211, 9, 1448, 65536
2024-11-11T13:47:42.364, 10.0.2.101:22, 10.0.2.1:44456, 9, 1448, 64128
2024-11-11T13:47:42.614, 10.0.2.101:52400, 10.0.1.101:5211, 9, 1448, 1940096
2024-11-11T13:47:42.614, 10.0.2.101:52388, 10.0.1.101:5211, 9, 1448, 65536
2024-11-11T13:47:42.614, 10.0.2.101:22, 10.0.2.1:44456, 9, 1448, 64128
2024-11-11T13:47:42.809, 10.0.2.101:52400, 10.0.1.101:5211, 9, 1448, 1941824
2024-11-11T13:47:42.809, 10.0.2.101:52388, 10.0.1.101:5211, 9, 1448, 65536
