time,source,destination,cwnd,mss,snd_wnd
2024-12-16T15:52:48.391, 10.0.2.101:22, 10.0.2.1:52510, 14, 1448, 64128
2024-12-16T15:53:08.983, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:09.132, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:09.132, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:09.132, 10.0.2.101:39812, 10.0.1.101:5211, 16, 1448, 137344
2024-12-16T15:53:09.279, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:09.279, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:09.279, 10.0.2.101:39812, 10.0.1.101:5211, 16, 1448, 1063552
2024-12-16T15:53:09.428, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:09.428, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:09.428, 10.0.2.101:39812, 10.0.1.101:5211, 19, 1448, 1063552
2024-12-16T15:53:09.576, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:09.576, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:09.576, 10.0.2.101:39812, 10.0.1.101:5211, 16, 1448, 1063552
2024-12-16T15:53:09.718, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:09.718, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:09.718, 10.0.2.101:39812, 10.0.1.101:5211, 14, 1448, 1063552
2024-12-16T15:53:09.865, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:09.865, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:09.865, 10.0.2.101:39812, 10.0.1.101:5211, 15, 1448, 1063552
2024-12-16T15:53:10.010, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:10.010, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:10.010, 10.0.2.101:39812, 10.0.1.101:5211, 17, 1448, 1063552
2024-12-16T15:53:10.154, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:10.154, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:10.154, 10.0.2.101:39812, 10.0.1.101:5211, 15, 1448, 1063552
2024-12-16T15:53:10.305, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:10.305, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:10.305, 10.0.2.101:39812, 10.0.1.101:5211, 16, 1448, 1063552
2024-12-16T15:53:10.450, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:10.450, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:10.450, 10.0.2.101:39812, 10.0.1.101:5211, 19, 1448, 1063552
2024-12-16T15:53:10.600, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:10.600, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:10.600, 10.0.2.101:39812, 10.0.1.101:5211, 15, 1448, 1063552
2024-12-16T15:53:10.746, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:10.746, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:10.746, 10.0.2.101:39812, 10.0.1.101:5211, 16, 1448, 1063552
2024-12-16T15:53:10.889, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:10.889, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:10.889, 10.0.2.101:39812, 10.0.1.101:5211, 18, 1448, 1063552
2024-12-16T15:53:11.064, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:11.064, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:11.064, 10.0.2.101:39812, 10.0.1.101:5211, 23, 1448, 1063552
2024-12-16T15:53:11.215, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:11.215, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:11.215, 10.0.2.101:39812, 10.0.1.101:5211, 15, 1448, 1063552
2024-12-16T15:53:11.365, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:11.365, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:11.365, 10.0.2.101:39812, 10.0.1.101:5211, 17, 1448, 1063552
2024-12-16T15:53:11.510, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:11.510, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:11.510, 10.0.2.101:39812, 10.0.1.101:5211, 15, 1448, 1063552
2024-12-16T15:53:11.655, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:11.655, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:11.655, 10.0.2.101:39812, 10.0.1.101:5211, 14, 1448, 1063552
2024-12-16T15:53:11.800, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:11.800, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:11.800, 10.0.2.101:39812, 10.0.1.101:5211, 14, 1448, 1063552
2024-12-16T15:53:11.951, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:11.951, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:11.951, 10.0.2.101:39812, 10.0.1.101:5211, 20, 1448, 1063552
2024-12-16T15:53:12.096, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:12.096, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:12.096, 10.0.2.101:39812, 10.0.1.101:5211, 16, 1448, 1063552
2024-12-16T15:53:12.244, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:12.244, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:12.244, 10.0.2.101:39812, 10.0.1.101:5211, 16, 1448, 1063552
2024-12-16T15:53:12.393, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:12.393, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:12.393, 10.0.2.101:39812, 10.0.1.101:5211, 16, 1448, 1063552
2024-12-16T15:53:12.542, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:12.542, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:12.542, 10.0.2.101:39812, 10.0.1.101:5211, 18, 1448, 1063552
2024-12-16T15:53:12.685, 10.0.2.101:39802, 10.0.1.101:5211, 16, 1448, 65536
2024-12-16T15:53:12.685, 10.0.2.101:22, 10.0.2.1:44810, 14, 1448, 64128
2024-12-16T15:53:12.685, 10.0.2.101:39812, 10.0.1.101:5211, 16, 1448, 1063552
