time,source,destination,cwnd,mss,snd_wnd
2024-11-11T11:02:16.617, 10.0.2.101:47828, 10.0.1.101:5210, 40, 1448, 1063552
2024-11-11T11:02:16.617, 10.0.2.101:47818, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T11:02:16.617, 10.0.1.101:5210, 10.0.2.101:47818, 19, 1448, 65536
2024-11-11T11:02:16.617, 10.0.1.101:5210, 10.0.2.101:47828, 10, 1448, 65536
2024-11-11T11:02:17.453, 10.0.2.101:47828, 10.0.1.101:5210, 34, 1448, 1063552
2024-11-11T11:02:17.453, 10.0.2.101:47818, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T11:02:17.453, 10.0.1.101:5210, 10.0.2.101:47818, 19, 1448, 65536
2024-11-11T11:02:17.453, 10.0.1.101:5210, 10.0.2.101:47828, 10, 1448, 65536
2024-11-11T11:02:18.242, 10.0.2.101:47828, 10.0.1.101:5210, 37, 1448, 1063552
2024-11-11T11:02:18.242, 10.0.2.101:47818, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T11:02:18.242, 10.0.1.101:5210, 10.0.2.101:47818, 19, 1448, 65536
2024-11-11T11:02:18.242, 10.0.1.101:5210, 10.0.2.101:47828, 10, 1448, 65536
2024-11-11T11:02:19.031, 10.0.2.101:47828, 10.0.1.101:5210, 35, 1448, 1063552
2024-11-11T11:02:19.031, 10.0.2.101:47818, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T11:02:19.031, 10.0.1.101:5210, 10.0.2.101:47818, 19, 1448, 65536
2024-11-11T11:02:19.031, 10.0.1.101:5210, 10.0.2.101:47828, 10, 1448, 65536
2024-11-11T11:02:19.826, 10.0.2.101:47828, 10.0.1.101:5210, 32, 1448, 1063552
2024-11-11T11:02:19.826, 10.0.2.101:47818, 10.0.1.101:5210, 19, 1448, 65536
2024-11-11T11:02:19.826, 10.0.1.101:5210, 10.0.2.101:47818, 19, 1448, 65536
2024-11-11T11:02:19.826, 10.0.1.101:5210, 10.0.2.101:47828, 10, 1448, 65536
2024-11-11T11:02:20.611, 10.0.2.101:47828, 10.0.1.101:5210, 32, 1448, 1063552
2024-11-11T11:02:20.611, 10.0.2.101:47818, 10.0.1.101:5210, 19, 1448, 65536
