time,source,destination,cwnd,mss
2024-10-21T12:50:06.558, 10.0.4.101:22, 10.0.4.1:50162, 10, 1448
2024-10-21T12:50:06.682, 10.0.4.101:22, 10.0.4.1:50162, 10, 1448
2024-10-21T12:50:47.944, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:48.058, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:48.174, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:48.174, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:48.269, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:48.269, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:48.367, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:48.367, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:48.467, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:48.467, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:48.467, 10.0.4.101:52696, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:48.566, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:48.566, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:48.566, 10.0.4.101:52696, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:48.682, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:48.682, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:48.682, 10.0.4.101:52696, 10.0.1.101:5212, 90, 1448
2024-10-21T12:50:48.852, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:48.852, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:48.852, 10.0.4.101:52696, 10.0.1.101:5212, 2725, 1448
2024-10-21T12:50:49.003, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:49.003, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:49.003, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:49.136, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:49.136, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:49.136, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:49.249, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:49.249, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:49.249, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:49.359, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:49.359, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:49.359, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:49.471, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:49.471, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:49.471, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:49.569, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:49.569, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:49.569, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:49.672, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:49.672, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:49.672, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:49.784, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:49.784, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:49.784, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:49.883, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:49.883, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:49.883, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:49.990, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:49.990, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:49.990, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:50.102, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:50.102, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:50.102, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:50.204, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:50.204, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:50.204, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:50.309, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:50.309, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:50.309, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:50.419, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:50.419, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:50.419, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:50.521, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:50.521, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
2024-10-21T12:50:50.521, 10.0.4.101:52696, 10.0.1.101:5212, 2906, 1448
2024-10-21T12:50:50.637, 10.0.4.101:52692, 10.0.1.101:5212, 10, 1448
2024-10-21T12:50:50.637, 10.0.4.101:22, 10.0.4.1:37490, 10, 1448
