time,source,destination,cwnd,mss
2024-11-11T15:39:25.598, 10.0.2.101:22, 10.0.2.1:56760, 12, 1448, 64128
2024-11-11T15:39:26.110, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:26.367, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:26.367, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:26.367, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:26.684, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:26.684, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:26.684, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:26.991, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:26.991, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:26.991, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:27.274, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:27.274, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:27.274, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:27.590, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:27.590, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:27.590, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:27.911, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:27.911, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:27.911, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:28.207, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:28.207, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:28.207, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:28.539, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:28.539, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:28.539, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:28.841, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:28.841, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:28.841, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:29.147, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:29.147, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:29.147, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:29.445, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:29.445, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:29.445, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:29.761, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:29.761, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:29.761, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:30.064, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:30.064, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:30.064, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:30.364, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:30.364, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:30.364, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:30.653, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:30.653, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:30.653, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:30.968, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:30.968, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:30.968, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:31.271, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:31.271, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:31.271, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:31.569, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:31.569, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:31.569, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:31.873, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:31.873, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:31.873, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:32.188, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:32.188, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:32.188, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:32.491, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:32.491, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:32.491, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:32.803, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:32.803, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:32.803, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:33.122, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:33.122, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:33.122, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:33.412, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:33.412, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:33.412, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:33.714, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:33.714, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:33.714, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:34.019, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:34.019, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:34.019, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:34.325, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:34.325, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:34.325, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:34.620, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:34.620, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:34.620, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:34.920, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:34.920, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:34.920, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:35.210, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:35.210, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:35.210, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:35.503, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:35.503, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:35.503, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:35.798, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:35.798, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:35.798, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:36.099, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:36.099, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:36.099, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:36.391, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:36.391, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:36.391, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:36.691, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:36.691, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:36.691, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:36.988, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:36.988, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:36.988, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:37.293, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:37.293, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:37.293, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:37.595, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:37.595, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:37.595, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:37.911, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:37.911, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:37.911, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:38.220, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:38.220, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:38.220, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:38.529, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:38.529, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:38.529, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:38.820, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:38.820, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:38.820, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:39.120, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:39.120, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:39.120, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:39.411, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:39.411, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:39.411, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:39.718, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:39.718, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:39.718, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:40.002, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:40.002, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:40.002, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:40.304, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:40.304, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:40.304, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:40.605, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:40.605, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:40.605, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:40.888, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:40.888, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:40.888, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:41.197, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:41.197, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:41.197, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:41.474, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:41.474, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:41.474, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:41.780, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:41.780, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:41.780, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:42.067, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:42.067, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:42.067, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:42.369, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:42.369, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:42.369, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:42.645, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:42.645, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:42.645, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:42.922, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:42.922, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
2024-11-11T15:39:42.922, 10.0.2.101:44136, 10.0.1.101:5210, 18, 1448, 2128512
2024-11-11T15:39:43.228, 10.0.2.101:22, 10.0.2.1:56766, 12, 1448, 64128
2024-11-11T15:39:43.228, 10.0.2.101:44120, 10.0.1.101:5210, 12, 1448, 65536
