time,source,destination,cwnd,mss
2024-10-18T09:26:24.171, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:24.171, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:24.171, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:24.171, 10.0.2.101:51658, 10.0.1.101:5210, 676, 1448
2024-10-18T09:26:24.461, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:24.461, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:24.461, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:24.461, 10.0.2.101:51658, 10.0.1.101:5210, 85, 1448
2024-10-18T09:26:24.798, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:24.798, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:24.798, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:24.798, 10.0.2.101:51658, 10.0.1.101:5210, 43, 1448
2024-10-18T09:26:25.119, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:25.119, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:25.119, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:25.119, 10.0.2.101:51658, 10.0.1.101:5210, 114, 1448
2024-10-18T09:26:25.417, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:25.417, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:25.417, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:25.417, 10.0.2.101:51658, 10.0.1.101:5210, 73, 1448
2024-10-18T09:26:25.756, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:25.756, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:25.756, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:25.756, 10.0.2.101:51658, 10.0.1.101:5210, 71, 1448
2024-10-18T09:26:26.087, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:26.087, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:26.087, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:26.087, 10.0.2.101:51658, 10.0.1.101:5210, 63, 1448
2024-10-18T09:26:26.411, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:26.411, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:26.411, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:26.411, 10.0.2.101:51658, 10.0.1.101:5210, 76, 1448
2024-10-18T09:26:26.731, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:26.731, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:26.731, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:26.731, 10.0.2.101:51658, 10.0.1.101:5210, 99, 1448
2024-10-18T09:26:27.036, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:27.036, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:27.036, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:27.036, 10.0.2.101:51658, 10.0.1.101:5210, 69, 1448
2024-10-18T09:26:27.313, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:27.313, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:27.313, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:27.313, 10.0.2.101:51658, 10.0.1.101:5210, 86, 1448
2024-10-18T09:26:27.599, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:27.599, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:27.599, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:27.599, 10.0.2.101:51658, 10.0.1.101:5210, 54, 1448
2024-10-18T09:26:27.916, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:27.916, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:27.916, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:27.916, 10.0.2.101:51658, 10.0.1.101:5210, 63, 1448
2024-10-18T09:26:28.227, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:28.227, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:28.227, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:28.227, 10.0.2.101:51658, 10.0.1.101:5210, 58, 1448
2024-10-18T09:26:28.502, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:28.502, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:28.502, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:28.502, 10.0.2.101:51658, 10.0.1.101:5210, 36, 1448
2024-10-18T09:26:28.781, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:28.781, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:28.781, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:28.781, 10.0.2.101:51658, 10.0.1.101:5210, 91, 1448
2024-10-18T09:26:29.079, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:29.079, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:29.079, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:29.079, 10.0.2.101:51658, 10.0.1.101:5210, 80, 1448
2024-10-18T09:26:29.345, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:29.345, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:29.345, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:29.345, 10.0.2.101:51658, 10.0.1.101:5210, 77, 1448
2024-10-18T09:26:29.614, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:29.614, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:29.614, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:29.614, 10.0.2.101:51658, 10.0.1.101:5210, 89, 1448
2024-10-18T09:26:29.873, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:29.873, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:29.873, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:29.873, 10.0.2.101:51658, 10.0.1.101:5210, 66, 1448
2024-10-18T09:26:30.153, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
2024-10-18T09:26:30.153, 10.0.2.101:51646, 10.0.1.101:5210, 48, 1448
2024-10-18T09:26:30.153, 10.0.1.101:5210, 10.0.2.101:51646, 80, 1448
2024-10-18T09:26:30.153, 10.0.2.101:51658, 10.0.1.101:5210, 94, 1448
2024-10-18T09:26:30.403, 10.0.1.101:5210, 10.0.2.101:51658, 10, 1448
